Features,Ranking
Amoxicillin_site2,95
Rifabutin_site4,96
Streptomycin A_site6,97
Desmethyl-ofloxacin _site4,98
Imipenem_site4,99
Enrofloxacin_site4,100
N-acetyl sulfamethoxazole _site6,101
Rifabutin_site6,102
Ceftriaxone_site6,103
Deacetyl-ketoconazole _site2,104
N-acetyl sulfamethoxazole _site4,105
Isonicotinic acid_site6,106
Penicillin V_site4,107
Capreomycin IB_site2,108
Oxytetracycline_site2,109
N-desmethyl azithromycin _site2,110
Cefalexin_site6,111
Isonicotinic acid_site4,112
Emtricitabine_site2,113
Oxytetracycline_site6,114
Doxycycline _site2,115
Sulfamethoxazole_site4,116
D-cycloserine_site6,117
Metronidazole_site4,118
N-desmethyl clindamycin _site4,119
Ofloxacin N-oxide_site4,120
Amoxicilloic acid_site4,121
Hydroxy-norfloxacin _site6,122
Rifabutin_site2,123
Kanamycin A_site2,124
Chloramphenicol_site6,125
Doxycycline _site6,126
Gentamycin C2 C2a C2b_site4,127
Chloramphenicol_site2,128
N-demethyl erythromycin_site2,129
Hydroxy-norfloxacin _site4,130
Nitrofurantoin_site4,131
Bedaquiline_site6,132
Gentamycin C1a_site4,133
Oxytetracycline_site4,134
Penicillin G_site2,135
Thalidomide_site2,136
Lomefloxacin_site4,137
Danofloxacin_site4,138
Penicilloic G acid_site6,139
Ofloxacin (Levofloxacin)_site2,140
Deacetyl-ketoconazole _site6,141
Clindamycin_site6,142
Gentamycin C2 C2a C2b_site6,143
Penicillin G_site6,144
Besifloxacin_site2,145
Nalidixic acid_site2,146
N-acetyl sulfamethoxazole _site2,147
Ceftiofur_site4,148
N-demethyl erythromycin_site6,149
25-desacetyl rifampicin _site2,150
Aztreonam_site4,151
Moxifloxacin_site4,152
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site4",153
Rifampicin_site6,154
Desethylene ciprofloxacin_site6,155
Hydroxy-metronidazole _site4,156
Isoniazid_site4,157
Flucloxacillin_site2,158
25-O-desacetyl rifabutin _site2,159
Sulfamethoxazole_site2,160
Penicillin G_site4,161
Florfenicol_site2,162
Azithromycin_site2,163
Meropenem_site4,164
Pyrazinamide_site4,165
Ampicilloic acid_site6,166
Norfloxacin_site6,167
Gatifloxacin_site6,168
Thalidomide_site6,169
Emtricitabine_site6,170
Sulfapyridine_site2,171
Ofloxacin (Levofloxacin)_site4,172
Chloramphenicol_site4,173
Desmethyl-ofloxacin _site6,174
Desethylene ciprofloxacin_site2,175
Gentamycin C1_site2,176
Desmethyl-ofloxacin _site2,177
N-acetyl sulfapyridine _site4,178
Meropenem_site6,179
Capreomycin IA_site6,180
Aztreonam_site6,181
Clindamycin_site4,182
Desethylene ciprofloxacin_site4,183
Isonicotinic acid_site2,184
Rifampicin_site2,185
Capreomycin IA_site4,186
Ampicillin_site4,187
Rifampicin_site4,188
Tetracycline_site6,189
Clarithromycin_site6,190
Florfenicol_site4,191
Nitrofurantoin_site2,192
Penicillin V_site6,193
Moxifloxacin_site6,194
Meropenem_site2,195
Delamanid_site6,196
Penicilloic G acid_site2,197
Prulifloxacin_site2,198
Cefixime_site6,199
Sulfasalazine_site6,200
Bedaquiline_site2,201
Aztreonam_site2,202
Flucloxacillin_site6,203
Nadifloxacin_site6,204
Flumequine_site2,205
Ketoconazole_site2,206
Bedaquiline_site4,207
Ampicillin_site6,208
Pyrazinamide_site2,209
Gatifloxacin_site2,210
Sulfadiazine_site4,211
Gatifloxacin_site4,212
Florfenicol_site6,213
Erythromycin_site4,214
Linezolid_site4,215
Sulfapyridine_site6,216
Gentamycin C1a_site6,217
Norfloxacin_site2,218
Prulifloxacin_site6,219
Nadifloxacin_site2,220
Ampicillin_site2,221
Gentamycin C1a_site2,222
Nadifloxacin_site4,223
Sulfapyridine_site4,224
Ceftiofur_site6,225
N-desmethyl azithromycin _site6,226
Cefixime_site4,227
Hydroxy-norfloxacin _site2,228
Ampicilloic acid_site4,229
Cefalexin_site4,230
Sarafloxacin_site4,231
Linezolid_site2,232
Ceftiofur_site2,233
Thalidomide_site4,234
Azithromycin_site6,235
Ethambutol_site2,236
Besifloxacin_site6,237
Penicilloic G acid_site4,238
Ethambutol_site6,239
Flumequine_site6,240
Streptomycin A_site2,241
Nalidixic acid_site4,242
Gentamycin C1_site6,243
Sulfasalazine_site2,244
Erythromycin_site6,245
Ofloxacin N-oxide_site2,246
Capreomycin IB_site4,247
N-demethyl erythromycin_site4,248
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site6",249
N-acetyl sulfadiazine _site2,250
Danofloxacin_site2,251
Ulifloxacin_site2,252
5-Hydroxy-pyrazinoic acid _site4,253
Ampicilloic acid_site2,254
5-Hydroxy-pyrazinoic acid _site2,255
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site2",256
Gentamycin C1_site4,257
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site4",258
N-acetyl sulfadiazine _site4,259
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site6",260
5-Hydroxy-pyrazinoic acid _site6,261
