Features,Ranking
N-acetyl sulfamethoxazole _site4,78
Desethylene ciprofloxacin_site6,79
Tetracycline_site2,80
Sarafloxacin_site4,81
Penicilloic G acid_site6,82
Flumequine_site2,83
Amoxicillin_site4,84
Thalidomide_site4,85
Clindamycin_site6,86
Penicilloic G acid_site2,87
Oxytetracycline_site4,88
Lomefloxacin_site6,89
Sarafloxacin_site2,90
Gentamycin C1_site6,91
Chloramphenicol_site2,92
Sulfasalazine_site6,93
Gentamycin C1a_site4,94
Sulfamethoxazole_site4,95
Streptomycin A_site6,96
Capreomycin IB_site6,97
Gatifloxacin_site4,98
Hydroxy-norfloxacin _site2,99
Isonicotinic acid_site4,100
Besifloxacin_site6,101
Lomefloxacin_site2,102
Linezolid_site6,103
Cefalexin_site6,104
Flumequine_site6,105
Streptomycin A_site2,106
Delamanid_site4,107
Ceftriaxone_site2,108
Ceftriaxone_site6,109
N-acetyl sulfadiazine _site2,110
Capreomycin IA_site6,111
Meropenem_site2,112
D-cycloserine_site4,113
Linezolid_site2,114
Doxycycline _site4,115
Sulfapyridine_site4,116
Sulfasalazine_site2,117
Desmethyl-ofloxacin _site2,118
Imipenem_site6,119
Penicillin G_site2,120
Penicillin V_site6,121
N-acetyl sulfapyridine _site2,122
Cefixime_site4,123
N-desmethyl azithromycin _site6,124
Ampicilloic acid_site4,125
Clarithromycin_site6,126
Nadifloxacin_site4,127
25-desacetyl rifampicin _site4,128
Flucloxacillin_site6,129
Nadifloxacin_site6,130
Aztreonam_site4,131
Capreomycin IA_site4,132
Nadifloxacin_site2,133
Aztreonam_site2,134
Ofloxacin N-oxide_site4,135
Ampicillin_site4,136
Gentamycin C1a_site6,137
Penicillin G_site4,138
Ampicillin_site2,139
Gentamycin C1a_site2,140
N-acetyl sulfamethoxazole _site6,141
Sulfapyridine_site6,142
Chloramphenicol_site6,143
Erythromycin_site4,144
N-desmethyl azithromycin _site4,145
Rifampicin_site4,146
Isoniazid_site2,147
Florfenicol_site6,148
N-demethyl erythromycin_site2,149
Linezolid_site4,150
Penicillin V_site4,151
Enrofloxacin_site4,152
Clindamycin_site4,153
Norfloxacin_site6,154
Amoxicilloic acid_site4,155
Cefalexin_site4,156
Aztreonam_site6,157
Amoxicillin_site2,158
Ketoconazole_site4,159
Enrofloxacin_site2,160
Imipenem_site2,161
Bedaquiline_site6,162
Lomefloxacin_site4,163
Ketoconazole_site2,164
Emtricitabine_site2,165
Cefalexin_site2,166
Pyrazinamide_site2,167
Ofloxacin N-oxide_site2,168
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site2",169
Rifampicin_site6,170
Hydroxy-metronidazole _site2,171
Rifampicin_site2,172
Rifabutin_site4,173
Besifloxacin_site2,174
Ceftriaxone_site4,175
Clarithromycin_site2,176
Ofloxacin (Levofloxacin)_site4,177
Capreomycin IA_site2,178
Sulfadiazine_site6,179
Erythromycin_site2,180
Metronidazole_site2,181
N-desmethyl clindamycin _site2,182
N-desmethyl clarithromycin _site4,183
Sulfadiazine_site2,184
Prulifloxacin_site6,185
D-cycloserine_site2,186
Moxifloxacin_site2,187
Gentamycin C2 C2a C2b_site4,188
Clindamycin_site2,189
D-cycloserine_site6,190
Capreomycin IB_site2,191
N-desmethyl clindamycin _site4,192
Deacetyl-ketoconazole _site2,193
Doxycycline _site2,194
Besifloxacin_site4,195
Hydroxy-norfloxacin _site4,196
Nitrofurantoin_site4,197
Hydroxy-metronidazole _site4,198
N-desmethyl azithromycin _site2,199
Erythromycin_site6,200
Ampicillin_site6,201
Thalidomide_site2,202
Kanamycin A_site2,203
Ciprofloxacin_site6,204
Gentamycin C2 C2a C2b_site6,205
N-acetyl sulfadiazine _site6,206
N-demethyl erythromycin_site4,207
Capreomycin IB_site4,208
Hydroxy-metronidazole _site6,209
Gatifloxacin_site6,210
Sulfadiazine_site4,211
Ofloxacin (Levofloxacin)_site2,212
Moxifloxacin_site4,213
N-acetyl sulfapyridine _site4,214
Penicillin G_site6,215
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site6",216
Gentamycin C2 C2a C2b_site2,217
Ulifloxacin_site6,218
Enrofloxacin_site6,219
Trimethoprim_site2,220
N-acetyl sulfamethoxazole _site2,221
Prulifloxacin_site2,222
Danofloxacin_site6,223
Isoniazid_site6,224
Nalidixic acid_site2,225
Cefixime_site2,226
Ciprofloxacin_site2,227
Ethambutol_site6,228
Ceftiofur_site4,229
25-O-desacetyl rifabutin _site4,230
Ciprofloxacin_site4,231
Rifabutin_site2,232
Florfenicol_site2,233
Ethambutol_site4,234
25-desacetyl rifampicin _site2,235
Desmethyl-ofloxacin _site4,236
Deacetyl-ketoconazole _site4,237
Kanamycin A_site4,238
Chloramphenicol_site4,239
Desethylene ciprofloxacin_site4,240
Imipenem_site4,241
Sulfapyridine_site2,242
Sulfamethoxazole_site2,243
Florfenicol_site4,244
Meropenem_site6,245
Amoxicilloic acid_site2,246
Isoniazid_site4,247
Flucloxacillin_site2,248
Gentamycin C1_site2,249
Ampicilloic acid_site6,250
Danofloxacin_site2,251
Ampicilloic acid_site2,252
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site4",253
Ulifloxacin_site2,254
5-Hydroxy-pyrazinoic acid _site4,255
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site2",256
N-acetyl sulfadiazine _site4,257
Gentamycin C1_site4,258
5-Hydroxy-pyrazinoic acid _site2,259
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site6",260
5-Hydroxy-pyrazinoic acid _site6,261
