Features,Ranking
Ofloxacin N-oxide_site8,114
4-hydroxy-trimethoprim _site3,115
Gentamycin C1a_site7,116
Enrofloxacin_site7,117
Ofloxacin (Levofloxacin)_site1,118
Sulfadiazine_site8,119
Flumequine_site5,120
Rifampicin_site3,121
Emtricitabine_site4,122
Acetyl-isoniazid _site6,123
Ampicillin_site7,124
Lomefloxacin_site2,125
Deacetyl-ketoconazole _site7,126
Flumequine_site3,127
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site5",128
N-desmethyl azithromycin _site1,129
Enrofloxacin_site4,130
Florfenicol_site5,131
Imipenem_site5,132
Capreomycin IB_site9,133
Lamivudine_site4,134
Oxytetracycline_site9,135
Ceftriaxone_site4,136
Emtricitabine_site2,137
Nitrofurantoin_site5,138
Lamivudine_site2,139
Besifloxacin_site9,140
Acetyl-isoniazid _site7,141
Thalidomide_site5,142
N-desmethyl azithromycin _site7,143
Moxifloxacin_site4,144
Capreomycin IA_site5,145
Deacetyl-ketoconazole _site6,146
Emtricitabine_site7,147
Doxycycline _site4,148
Hydroxy-norfloxacin _site7,149
Sarafloxacin_site3,150
Cefixime_site7,151
Kanamycin A_site3,152
Streptomycin A_site4,153
Rifampicin_site5,154
Erythromycin_site9,155
Tetracycline_site8,156
Hydroxy-norfloxacin _site5,157
Ampicillin_site5,158
Tetracycline_site7,159
Acetyl-isoniazid _site1,160
Flucloxacillin_site4,161
N-acetyl sulfapyridine _site2,162
Hydroxy-metronidazole _site8,163
Ceftiofur_site1,164
Penicilloic G acid_site5,165
Linezolid_site1,166
Florfenicol_site3,167
Rifampicin_site7,168
Trimethoprim_site8,169
Bedaquiline_site1,170
Ciprofloxacin_site4,171
Nitrofurantoin_site3,172
Capreomycin IB_site3,173
Capreomycin IA_site8,174
Imipenem_site3,175
Linezolid_site8,176
Hydroxy-metronidazole _site5,177
Cefixime_site9,178
Penicilloic G acid_site2,179
Norfloxacin_site7,180
Ofloxacin (Levofloxacin)_site5,181
N-desmethyl clarithromycin _site1,182
Sulfasalazine_site2,183
Meropenem_site9,184
Ciprofloxacin_site3,185
Lamivudine_site6,186
N-demethyl erythromycin_site7,187
Sulfadiazine_site9,188
Ceftriaxone_site3,189
Trimethoprim_site1,190
Ofloxacin (Levofloxacin)_site6,191
Ampicilloic acid_site9,192
Ethambutol_site1,193
Enrofloxacin_site1,194
Cefalexin_site9,195
Enrofloxacin_site8,196
Rifabutin_site9,197
Deacetyl-ketoconazole _site4,198
D-cycloserine_site3,199
25-desacetyl rifampicin _site7,200
Penicillin V_site7,201
Thalidomide_site6,202
Sulfamethoxazole_site4,203
N-desmethyl clarithromycin _site8,204
Capreomycin IB_site4,205
Danofloxacin_site4,206
Desethylene ciprofloxacin_site8,207
Isoniazid_site3,208
Cefalexin_site3,209
Lomefloxacin_site6,210
Doxycycline _site6,211
Hydroxy-metronidazole _site9,212
Emtricitabine_site9,213
4-hydroxy-trimethoprim _site5,214
Enrofloxacin_site3,215
Gentamycin C1a_site8,216
Rifabutin_site5,217
Ceftiofur_site8,218
N-desmethyl clarithromycin _site3,219
Doxycycline _site8,220
Delamanid_site5,221
Amoxicillin_site9,222
Isoniazid_site9,223
Norfloxacin_site2,224
Desmethyl-ofloxacin _site1,225
Deacetyl-ketoconazole _site3,226
Sarafloxacin_site7,227
Pyrazinamide_site5,228
Sulfadiazine_site5,229
Nalidixic acid_site4,230
Ampicilloic acid_site6,231
Ofloxacin N-oxide_site5,232
Prulifloxacin_site5,233
N-desmethyl azithromycin _site8,234
Besifloxacin_site2,235
Penicillin G_site4,236
N-acetyl sulfapyridine _site3,237
Enrofloxacin_site2,238
Nitrofurantoin_site2,239
Lamivudine_site7,240
N-desmethyl clarithromycin _site7,241
Cefalexin_site2,242
Erythromycin_site5,243
Meropenem_site4,244
Thalidomide_site8,245
Bedaquiline_site6,246
Azithromycin_site4,247
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site2",248
Imipenem_site6,249
Desmethyl-ofloxacin _site4,250
Thalidomide_site7,251
Hydroxy-metronidazole _site2,252
Rifabutin_site6,253
Metronidazole_site1,254
Delamanid_site6,255
Linezolid_site5,256
N-desmethyl clarithromycin _site5,257
Flucloxacillin_site1,258
Erythromycin_site7,259
Nalidixic acid_site1,260
Bedaquiline_site4,261
Rifampicin_site8,262
N-demethyl erythromycin_site6,263
Pyrazinamide_site6,264
Lamivudine_site3,265
Clarithromycin_site5,266
Clarithromycin_site2,267
Erythromycin_site2,268
Thalidomide_site4,269
Ciprofloxacin_site8,270
Ofloxacin N-oxide_site9,271
Sulfamethoxazole_site5,272
Sulfadiazine_site6,273
Sulfasalazine_site3,274
Hydroxy-metronidazole _site3,275
Chloramphenicol_site5,276
Ofloxacin N-oxide_site7,277
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site8",278
Gentamycin C1a_site5,279
4-hydroxy-trimethoprim _site7,280
Penicilloic G acid_site4,281
N-desmethyl clindamycin _site6,282
Metronidazole_site2,283
N-desmethyl clarithromycin _site4,284
N-desmethyl clindamycin _site2,285
Sarafloxacin_site2,286
Metronidazole_site9,287
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site9",288
Rifabutin_site8,289
Sulfamethoxazole_site7,290
Enrofloxacin_site9,291
Meropenem_site6,292
Ceftiofur_site7,293
Rifabutin_site2,294
Sarafloxacin_site9,295
25-desacetyl rifampicin _site9,296
Oxytetracycline_site7,297
Thalidomide_site9,298
Ciprofloxacin_site9,299
D-cycloserine_site8,300
Metronidazole_site3,301
Amoxicillin_site4,302
Danofloxacin_site3,303
Sulfadiazine_site3,304
Nadifloxacin_site9,305
Kanamycin A_site8,306
Gentamycin C1a_site3,307
Isoniazid_site5,308
Gatifloxacin_site5,309
Sulfadiazine_site2,310
Penicillin V_site3,311
Rifabutin_site7,312
Norfloxacin_site8,313
Ciprofloxacin_site6,314
Sulfasalazine_site7,315
Desmethyl-ofloxacin _site9,316
Isoniazid_site2,317
Moxifloxacin_site2,318
Norfloxacin_site9,319
Ceftriaxone_site5,320
Ulifloxacin_site8,321
Gatifloxacin_site4,322
D-cycloserine_site2,323
Linezolid_site7,324
25-desacetyl rifampicin _site8,325
Erythromycin_site1,326
Penicillin V_site5,327
Trimethoprim_site7,328
Delamanid_site1,329
Clindamycin_site2,330
N-desmethyl azithromycin _site3,331
Ceftiofur_site9,332
Ofloxacin N-oxide_site1,333
Moxifloxacin_site6,334
Imipenem_site1,335
Besifloxacin_site4,336
Hydroxy-metronidazole _site7,337
Capreomycin IB_site2,338
N-acetyl sulfapyridine _site9,339
Deacetyl-ketoconazole _site2,340
Hydroxy-norfloxacin _site6,341
Nalidixic acid_site9,342
Pyrazinamide_site3,343
Acetyl-isoniazid _site3,344
Ampicillin_site9,345
Acetyl-isoniazid _site9,346
Ethambutol_site4,347
Oxytetracycline_site6,348
Azithromycin_site5,349
N-acetyl sulfapyridine _site6,350
Gentamycin C1_site5,351
Streptomycin A_site3,352
Moxifloxacin_site5,353
Doxycycline _site2,354
Gentamycin C2 C2a C2b_site9,355
Deacetyl-ketoconazole _site9,356
Amoxicilloic acid_site7,357
Trimethoprim_site3,358
D-cycloserine_site1,359
Rifabutin_site1,360
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site4",361
D-cycloserine_site6,362
N-desmethyl clindamycin _site4,363
Florfenicol_site4,364
Aztreonam_site9,365
Ceftiofur_site6,366
Doxycycline _site9,367
N-desmethyl azithromycin _site2,368
Capreomycin IA_site4,369
Isoniazid_site8,370
N-demethyl erythromycin_site9,371
D-cycloserine_site7,372
Ketoconazole_site3,373
Tetracycline_site5,374
Chloramphenicol_site3,375
Ofloxacin N-oxide_site6,376
Norfloxacin_site3,377
Norfloxacin_site4,378
Gentamycin C2 C2a C2b_site8,379
Imipenem_site9,380
Clindamycin_site1,381
Isoniazid_site6,382
Hydroxy-norfloxacin _site4,383
Sarafloxacin_site1,384
Nitrofurantoin_site4,385
Oxytetracycline_site1,386
Doxycycline _site1,387
Emtricitabine_site6,388
Aztreonam_site4,389
Flumequine_site1,390
Cefixime_site5,391
Clarithromycin_site7,392
Isonicotinic acid_site8,393
Danofloxacin_site1,394
N-desmethyl clindamycin _site1,395
Cefalexin_site8,396
N-desmethyl azithromycin _site5,397
Nadifloxacin_site8,398
Capreomycin IB_site8,399
Thalidomide_site2,400
Cefixime_site8,401
Flucloxacillin_site8,402
Azithromycin_site7,403
Ketoconazole_site4,404
Cefixime_site3,405
Desmethyl-ofloxacin _site6,406
Gentamycin C2 C2a C2b_site6,407
Capreomycin IB_site5,408
Ofloxacin (Levofloxacin)_site2,409
Lomefloxacin_site8,410
Sulfapyridine_site7,411
Penicillin G_site2,412
Besifloxacin_site7,413
Moxifloxacin_site8,414
N-acetyl sulfadiazine _site3,415
N-demethyl erythromycin_site8,416
Ampicilloic acid_site3,417
Meropenem_site2,418
Prulifloxacin_site8,419
Streptomycin A_site5,420
Flumequine_site2,421
Delamanid_site3,422
Doxycycline _site3,423
Hydroxy-norfloxacin _site3,424
Imipenem_site2,425
Deacetyl-ketoconazole _site5,426
Sarafloxacin_site6,427
Norfloxacin_site5,428
Chloramphenicol_site1,429
Penicillin G_site6,430
Cefalexin_site5,431
N-acetyl sulfamethoxazole _site2,432
N-desmethyl azithromycin _site9,433
Acetyl-isoniazid _site2,434
Nalidixic acid_site2,435
Isonicotinic acid_site3,436
Lomefloxacin_site4,437
Ulifloxacin_site4,438
Delamanid_site4,439
Clindamycin_site8,440
Penicillin G_site1,441
Desethylene ciprofloxacin_site3,442
Flucloxacillin_site6,443
Ofloxacin (Levofloxacin)_site9,444
N-desmethyl clindamycin _site3,445
Erythromycin_site3,446
Capreomycin IB_site1,447
Ceftriaxone_site9,448
Ulifloxacin_site6,449
Trimethoprim_site9,450
Ulifloxacin_site9,451
Nitrofurantoin_site7,452
Chloramphenicol_site6,453
Pyrazinamide_site7,454
Chloramphenicol_site7,455
Sulfamethoxazole_site8,456
Capreomycin IA_site7,457
25-O-desacetyl rifabutin _site1,458
N-desmethyl clarithromycin _site6,459
N-desmethyl clindamycin _site8,460
Linezolid_site6,461
Pyrazinamide_site8,462
Tetracycline_site2,463
Acetyl-isoniazid _site8,464
Rifampicin_site9,465
Isoniazid_site7,466
N-acetyl sulfapyridine _site5,467
25-desacetyl rifampicin _site2,468
Penicillin G_site3,469
Gentamycin C1_site2,470
Ketoconazole_site1,471
Sulfapyridine_site3,472
Amoxicilloic acid_site2,473
N-demethyl erythromycin_site4,474
Linezolid_site2,475
Emtricitabine_site1,476
Danofloxacin_site5,477
Prulifloxacin_site4,478
Rifampicin_site1,479
N-acetyl sulfamethoxazole _site9,480
Isoniazid_site4,481
Flucloxacillin_site2,482
Gentamycin C1_site6,483
Kanamycin A_site1,484
Sulfamethoxazole_site2,485
Penicillin V_site1,486
Azithromycin_site6,487
Prulifloxacin_site1,488
Florfenicol_site8,489
Ketoconazole_site5,490
Ketoconazole_site2,491
Tetracycline_site6,492
Florfenicol_site2,493
Sulfapyridine_site8,494
Metronidazole_site4,495
Amoxicilloic acid_site5,496
Kanamycin A_site9,497
Delamanid_site9,498
4-hydroxy-trimethoprim _site1,499
D-cycloserine_site4,500
Gatifloxacin_site9,501
25-desacetyl rifampicin _site3,502
Azithromycin_site2,503
Penicillin G_site5,504
Ceftriaxone_site6,505
Aztreonam_site8,506
Isonicotinic acid_site4,507
Moxifloxacin_site3,508
Gatifloxacin_site8,509
Sulfapyridine_site2,510
Flumequine_site8,511
Gatifloxacin_site1,512
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site6",513
Gentamycin C2 C2a C2b_site3,514
Erythromycin_site6,515
Prulifloxacin_site9,516
N-acetyl sulfadiazine _site8,517
Ofloxacin N-oxide_site4,518
Delamanid_site8,519
Cefixime_site6,520
Amoxicilloic acid_site3,521
Prulifloxacin_site7,522
Amoxicilloic acid_site8,523
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site9",524
Penicillin V_site4,525
N-acetyl sulfamethoxazole _site5,526
Deacetyl-ketoconazole _site1,527
Sulfadiazine_site4,528
Ceftriaxone_site7,529
Trimethoprim_site5,530
Pyrazinamide_site9,531
Sulfamethoxazole_site3,532
Ketoconazole_site7,533
Streptomycin A_site6,534
Sarafloxacin_site4,535
Besifloxacin_site3,536
Trimethoprim_site6,537
Enrofloxacin_site5,538
Florfenicol_site9,539
Penicilloic G acid_site6,540
Besifloxacin_site8,541
Hydroxy-metronidazole _site4,542
Linezolid_site9,543
Aztreonam_site5,544
Ulifloxacin_site1,545
Isonicotinic acid_site7,546
5-Hydroxy-pyrazinoic acid _site8,547
Isoniazid_site1,548
Tetracycline_site3,549
Chloramphenicol_site4,550
Desmethyl-ofloxacin _site7,551
Aztreonam_site6,552
Capreomycin IB_site7,553
Rifabutin_site4,554
Oxytetracycline_site5,555
Penicillin V_site8,556
N-acetyl sulfamethoxazole _site4,557
Nadifloxacin_site5,558
Prulifloxacin_site2,559
Penicillin V_site6,560
Flucloxacillin_site9,561
Flucloxacillin_site3,562
Aztreonam_site3,563
Flumequine_site6,564
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site7",565
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site7",566
Ceftriaxone_site2,567
Hydroxy-norfloxacin _site2,568
Clindamycin_site6,569
N-acetyl sulfadiazine _site2,570
Chloramphenicol_site9,571
Bedaquiline_site3,572
Gentamycin C1a_site2,573
Clarithromycin_site1,574
Amoxicilloic acid_site9,575
Besifloxacin_site6,576
Flumequine_site7,577
Ofloxacin (Levofloxacin)_site4,578
Oxytetracycline_site4,579
Ampicillin_site4,580
Gentamycin C1a_site4,581
Linezolid_site4,582
Kanamycin A_site5,583
Gentamycin C1a_site9,584
N-desmethyl clindamycin _site7,585
Gentamycin C1_site9,586
Nalidixic acid_site5,587
Gentamycin C1_site8,588
25-desacetyl rifampicin _site1,589
Ciprofloxacin_site7,590
Deacetyl-ketoconazole _site8,591
D-cycloserine_site5,592
Streptomycin A_site2,593
Desethylene ciprofloxacin_site7,594
5-Hydroxy-pyrazinoic acid _site9,595
Cefixime_site4,596
Moxifloxacin_site7,597
N-acetyl sulfapyridine _site4,598
Clindamycin_site9,599
N-desmethyl azithromycin _site6,600
Ulifloxacin_site7,601
Ampicilloic acid_site4,602
Cefalexin_site7,603
Nadifloxacin_site4,604
Ketoconazole_site9,605
Prulifloxacin_site3,606
Thalidomide_site3,607
Gentamycin C2 C2a C2b_site5,608
Penicillin G_site7,609
Delamanid_site7,610
Isonicotinic acid_site5,611
Norfloxacin_site6,612
Penicillin G_site8,613
Isonicotinic acid_site9,614
25-O-desacetyl rifabutin _site8,615
Sulfasalazine_site1,616
Sulfasalazine_site6,617
Meropenem_site5,618
Moxifloxacin_site9,619
Nadifloxacin_site2,620
Clindamycin_site3,621
Sulfasalazine_site9,622
Ampicillin_site2,623
Desethylene ciprofloxacin_site6,624
Sulfapyridine_site4,625
Bedaquiline_site2,626
Nalidixic acid_site3,627
Isonicotinic acid_site2,628
Gentamycin C1a_site6,629
Nadifloxacin_site3,630
Isonicotinic acid_site6,631
Desmethyl-ofloxacin _site3,632
Sulfapyridine_site6,633
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site1",634
Clindamycin_site5,635
Norfloxacin_site1,636
N-desmethyl azithromycin _site4,637
N-demethyl erythromycin_site3,638
Besifloxacin_site5,639
Pyrazinamide_site2,640
Ceftriaxone_site8,641
Gentamycin C1_site7,642
Tetracycline_site9,643
Erythromycin_site4,644
Florfenicol_site6,645
N-acetyl sulfamethoxazole _site3,646
Pyrazinamide_site4,647
N-acetyl sulfapyridine _site8,648
Amoxicillin_site2,649
Cefalexin_site4,650
Meropenem_site8,651
Streptomycin A_site8,652
Aztreonam_site2,653
Nadifloxacin_site7,654
Sulfamethoxazole_site1,655
Desethylene ciprofloxacin_site5,656
Sulfadiazine_site7,657
Imipenem_site7,658
Ceftiofur_site4,659
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site8",660
Azithromycin_site8,661
Bedaquiline_site9,662
Ampicillin_site3,663
Lomefloxacin_site3,664
Oxytetracycline_site8,665
Gatifloxacin_site6,666
4-hydroxy-trimethoprim _site8,667
Lomefloxacin_site5,668
Sulfapyridine_site9,669
Azithromycin_site1,670
Emtricitabine_site8,671
Ofloxacin (Levofloxacin)_site7,672
Desethylene ciprofloxacin_site1,673
Clarithromycin_site3,674
25-O-desacetyl rifabutin _site2,675
Nadifloxacin_site1,676
Moxifloxacin_site1,677
Sulfamethoxazole_site9,678
Ampicillin_site6,679
Hydroxy-norfloxacin _site1,680
Ofloxacin N-oxide_site2,681
N-desmethyl clindamycin _site9,682
Trimethoprim_site4,683
Ketoconazole_site8,684
Gentamycin C2 C2a C2b_site4,685
Desethylene ciprofloxacin_site9,686
Ceftiofur_site3,687
Gentamycin C2 C2a C2b_site2,688
Lomefloxacin_site1,689
Ketoconazole_site6,690
Ethambutol_site5,691
Metronidazole_site8,692
Cefalexin_site6,693
Ceftiofur_site5,694
N-acetyl sulfamethoxazole _site6,695
Streptomycin A_site7,696
Aztreonam_site1,697
Penicillin V_site2,698
Isonicotinic acid_site1,699
Gatifloxacin_site3,700
Sulfapyridine_site1,701
Capreomycin IB_site6,702
Chloramphenicol_site2,703
25-O-desacetyl rifabutin _site3,704
Rifampicin_site4,705
Gentamycin C2 C2a C2b_site7,706
Flumequine_site9,707
Kanamycin A_site7,708
25-desacetyl rifampicin _site5,709
Rifampicin_site2,710
N-acetyl sulfamethoxazole _site1,711
Ciprofloxacin_site5,712
Doxycycline _site7,713
Azithromycin_site3,714
Ciprofloxacin_site2,715
Ofloxacin (Levofloxacin)_site3,716
Desmethyl-ofloxacin _site8,717
Clindamycin_site4,718
25-O-desacetyl rifabutin _site5,719
Ulifloxacin_site3,720
Flucloxacillin_site5,721
N-desmethyl clindamycin _site5,722
Clarithromycin_site6,723
Prulifloxacin_site6,724
Desmethyl-ofloxacin _site2,725
D-cycloserine_site9,726
Nitrofurantoin_site9,727
Nitrofurantoin_site6,728
5-Hydroxy-pyrazinoic acid _site6,729
Cefixime_site1,730
Ceftriaxone_site1,731
Hydroxy-metronidazole _site1,732
Gentamycin C1_site4,733
Gentamycin C1a_site1,734
Gentamycin C2 C2a C2b_site1,735
Danofloxacin_site8,736
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site2",737
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site5",738
Meropenem_site1,739
Lamivudine_site1,740
Gentamycin C1_site3,741
Ampicilloic acid_site2,742
5-Hydroxy-pyrazinoic acid _site4,743
Meropenem_site3,744
Gentamycin C1_site1,745
Capreomycin IA_site1,746
Ampicilloic acid_site5,747
Meropenem_site7,748
Danofloxacin_site2,749
N-acetyl sulfadiazine _site1,750
Bedaquiline_site8,751
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site4",752
Amoxicilloic acid_site1,753
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site3",754
5-Hydroxy-pyrazinoic acid _site5,755
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site1",756
Amoxicillin_site1,757
Florfenicol_site1,758
Ampicilloic acid_site7,759
5-Hydroxy-pyrazinoic acid _site2,760
5-Hydroxy-pyrazinoic acid _site3,761
Ampicilloic acid_site1,762
Ampicilloic acid_site8,763
Ampicillin_site1,764
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site6",765
5-Hydroxy-pyrazinoic acid _site1,766
Cefalexin_site1,767
N-acetyl sulfadiazine _site4,768
N-acetyl sulfadiazine _site5,769
N-acetyl sulfadiazine _site7,770
N-acetyl sulfadiazine _site9,771
N-acetyl sulfapyridine _site1,772
Penicillin G_site9,773
Penicilloic G acid_site1,774
Penicilloic G acid_site7,775
Penicilloic G acid_site8,776
Penicilloic G acid_site9,777
Pyrazinamide_site1,778
Streptomycin A_site1,779
Sulfadiazine_site1,780
Tetracycline_site1,781
Thalidomide_site1,782
Ulifloxacin_site2,783
