Features,Ranking
N-acetyl sulfadiazine _site2,230
Gentamycin C1_site2,231
Cefalexin_site4,232
Ampicilloic acid_site4,233
Doxycycline _site6,234
Rifabutin_site6,235
Pyrazinamide_site2,236
Clindamycin_site4,237
Norfloxacin_site4,238
Flumequine_site2,239
Sulfamethoxazole_site4,240
Pyrazinamide_site4,241
Aztreonam_site2,242
Emtricitabine_site4,243
Capreomycin IA_site2,244
Amoxicilloic acid_site2,245
Nalidixic acid_site6,246
Rifampicin_site4,247
Rifampicin_site2,248
Flucloxacillin_site6,249
Clarithromycin_site6,250
Ulifloxacin_site2,251
Gentamycin C1_site4,252
Danofloxacin_site2,253
Ampicilloic acid_site2,254
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site2",255
N-acetyl sulfadiazine _site4,256
5-Hydroxy-pyrazinoic acid _site4,257
5-Hydroxy-pyrazinoic acid _site2,258
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site4",259
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site6",260
5-Hydroxy-pyrazinoic acid _site6,261
