Features,Ranking
Florfenicol_site4,439
Penicillin V_site6,440
Rifampicin_site1,441
25-O-desacetyl rifabutin _site2,442
Lomefloxacin_site6,443
Lomefloxacin_site5,444
Kanamycin A_site2,445
Desethylene ciprofloxacin_site9,446
Streptomycin A_site3,447
N-desmethyl azithromycin _site7,448
Ceftriaxone_site7,449
Gatifloxacin_site9,450
Isoniazid_site7,451
Ulifloxacin_site7,452
Ofloxacin (Levofloxacin)_site6,453
Hydroxy-norfloxacin _site8,454
Rifabutin_site5,455
Besifloxacin_site7,456
Sarafloxacin_site2,457
Isoniazid_site9,458
Doxycycline _site8,459
Streptomycin A_site5,460
Ofloxacin (Levofloxacin)_site1,461
Sulfapyridine_site3,462
Penicillin V_site5,463
Acetyl-isoniazid _site9,464
Capreomycin IB_site1,465
Amoxicillin_site4,466
Deacetyl-ketoconazole _site5,467
Cefixime_site6,468
Rifabutin_site1,469
Tetracycline_site3,470
Rifampicin_site7,471
Flucloxacillin_site5,472
Flumequine_site9,473
Moxifloxacin_site3,474
Ofloxacin N-oxide_site9,475
Ampicilloic acid_site6,476
Kanamycin A_site5,477
Flumequine_site7,478
Clindamycin_site1,479
Imipenem_site5,480
N-desmethyl azithromycin _site3,481
25-O-desacetyl rifabutin _site3,482
Norfloxacin_site5,483
Ceftiofur_site2,484
Aztreonam_site6,485
Acetyl-isoniazid _site5,486
Florfenicol_site5,487
Bedaquiline_site4,488
Clarithromycin_site6,489
Imipenem_site2,490
Capreomycin IB_site9,491
Metronidazole_site6,492
N-desmethyl clindamycin _site9,493
N-acetyl sulfapyridine _site3,494
Isoniazid_site6,495
Ciprofloxacin_site4,496
Streptomycin A_site6,497
Bedaquiline_site1,498
Sulfasalazine_site2,499
Deacetyl-ketoconazole _site3,500
Lomefloxacin_site2,501
Isoniazid_site2,502
Sulfasalazine_site7,503
Sulfapyridine_site8,504
Penicilloic G acid_site6,505
Imipenem_site4,506
Gatifloxacin_site1,507
Desmethyl-ofloxacin _site5,508
Besifloxacin_site1,509
Kanamycin A_site1,510
4-hydroxy-trimethoprim _site6,511
Gatifloxacin_site3,512
Deacetyl-ketoconazole _site1,513
Metronidazole_site7,514
N-desmethyl clindamycin _site5,515
N-acetyl sulfamethoxazole _site3,516
Besifloxacin_site9,517
Desethylene ciprofloxacin_site5,518
25-desacetyl rifampicin _site3,519
Ampicillin_site8,520
Ulifloxacin_site6,521
Ciprofloxacin_site1,522
Norfloxacin_site7,523
Trimethoprim_site7,524
Enrofloxacin_site1,525
Sulfamethoxazole_site8,526
Gentamycin C2 C2a C2b_site3,527
Desethylene ciprofloxacin_site8,528
25-desacetyl rifampicin _site1,529
Capreomycin IB_site8,530
Penicillin G_site1,531
Cefalexin_site8,532
Erythromycin_site8,533
Gentamycin C1_site6,534
Sulfapyridine_site2,535
25-desacetyl rifampicin _site5,536
Clarithromycin_site3,537
Norfloxacin_site9,538
Clarithromycin_site1,539
Lomefloxacin_site1,540
Prulifloxacin_site5,541
Enrofloxacin_site4,542
Sarafloxacin_site5,543
Flucloxacillin_site2,544
Besifloxacin_site3,545
Chloramphenicol_site3,546
Prulifloxacin_site9,547
Moxifloxacin_site4,548
Sulfamethoxazole_site2,549
N-acetyl sulfapyridine _site9,550
Isonicotinic acid_site2,551
Capreomycin IA_site8,552
Ciprofloxacin_site8,553
Norfloxacin_site4,554
Besifloxacin_site2,555
Ceftiofur_site7,556
Isoniazid_site4,557
Imipenem_site3,558
Florfenicol_site9,559
Ethambutol_site3,560
N-desmethyl clindamycin _site8,561
Gentamycin C2 C2a C2b_site7,562
Florfenicol_site2,563
Rifampicin_site4,564
Chloramphenicol_site4,565
Lomefloxacin_site9,566
Ofloxacin (Levofloxacin)_site5,567
Norfloxacin_site1,568
Ulifloxacin_site9,569
Danofloxacin_site5,570
Chloramphenicol_site7,571
N-acetyl sulfapyridine _site7,572
Sulfamethoxazole_site3,573
N-desmethyl clarithromycin _site3,574
Capreomycin IA_site3,575
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site8",576
N-acetyl sulfamethoxazole _site9,577
Bedaquiline_site6,578
Desethylene ciprofloxacin_site1,579
Azithromycin_site1,580
Clindamycin_site3,581
Capreomycin IA_site5,582
Meropenem_site6,583
Trimethoprim_site9,584
Amoxicillin_site2,585
N-desmethyl clindamycin _site3,586
Clindamycin_site4,587
Rifabutin_site3,588
Kanamycin A_site4,589
Flucloxacillin_site3,590
Chloramphenicol_site1,591
Ofloxacin (Levofloxacin)_site9,592
Besifloxacin_site5,593
25-desacetyl rifampicin _site2,594
N-acetyl sulfamethoxazole _site5,595
Desmethyl-ofloxacin _site9,596
N-acetyl sulfapyridine _site4,597
Ulifloxacin_site3,598
Ofloxacin (Levofloxacin)_site4,599
Flucloxacillin_site1,600
N-acetyl sulfapyridine _site5,601
Kanamycin A_site9,602
Emtricitabine_site3,603
Desmethyl-ofloxacin _site3,604
Besifloxacin_site8,605
Sulfamethoxazole_site1,606
Isoniazid_site3,607
Sulfamethoxazole_site9,608
Sulfasalazine_site9,609
Ketoconazole_site1,610
Gatifloxacin_site6,611
Capreomycin IA_site4,612
Clindamycin_site8,613
N-acetyl sulfamethoxazole _site2,614
Cefalexin_site5,615
Nalidixic acid_site2,616
Desethylene ciprofloxacin_site4,617
Imipenem_site6,618
Nadifloxacin_site1,619
N-acetyl sulfamethoxazole _site7,620
Enrofloxacin_site8,621
Norfloxacin_site8,622
Isoniazid_site8,623
Penicillin G_site6,624
Gentamycin C1a_site8,625
Ketoconazole_site5,626
Amoxicilloic acid_site2,627
Linezolid_site8,628
Hydroxy-metronidazole _site9,629
Emtricitabine_site9,630
Delamanid_site5,631
Oxytetracycline_site7,632
N-desmethyl azithromycin _site8,633
N-desmethyl clarithromycin _site7,634
Gatifloxacin_site8,635
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site2",636
Hydroxy-metronidazole _site2,637
Moxifloxacin_site1,638
Ofloxacin (Levofloxacin)_site3,639
N-desmethyl clarithromycin _site5,640
Doxycycline _site3,641
Nalidixic acid_site1,642
Lamivudine_site3,643
Rifampicin_site8,644
Clarithromycin_site5,645
Cefalexin_site3,646
Tetracycline_site9,647
Clarithromycin_site2,648
N-desmethyl clarithromycin _site4,649
Erythromycin_site2,650
N-demethyl erythromycin_site8,651
Metronidazole_site2,652
Hydroxy-metronidazole _site3,653
Sulfadiazine_site6,654
Metronidazole_site9,655
Lamivudine_site4,656
Prulifloxacin_site8,657
Ciprofloxacin_site9,658
Metronidazole_site3,659
D-cycloserine_site8,660
Sulfadiazine_site3,661
Linezolid_site7,662
Enrofloxacin_site2,663
N-demethyl erythromycin_site2,664
Capreomycin IB_site3,665
Besifloxacin_site4,666
Rifabutin_site8,667
Moxifloxacin_site2,668
Nadifloxacin_site9,669
Rifabutin_site7,670
25-desacetyl rifampicin _site8,671
Deacetyl-ketoconazole _site2,672
Delamanid_site3,673
Erythromycin_site1,674
Kanamycin A_site8,675
Nadifloxacin_site8,676
Flumequine_site1,677
Capreomycin IB_site2,678
Hydroxy-norfloxacin _site3,679
N-desmethyl clindamycin _site4,680
Desmethyl-ofloxacin _site1,681
N-desmethyl clindamycin _site2,682
Delamanid_site2,683
N-acetyl sulfapyridine _site2,684
Doxycycline _site1,685
Oxytetracycline_site1,686
Penicillin V_site9,687
Cefixime_site3,688
Ofloxacin (Levofloxacin)_site2,689
D-cycloserine_site7,690
Sulfadiazine_site2,691
Delamanid_site1,692
Cefixime_site5,693
Gentamycin C2 C2a C2b_site6,694
Tetracycline_site5,695
Nitrofurantoin_site4,696
Sarafloxacin_site1,697
Clindamycin_site2,698
Ceftiofur_site9,699
N-desmethyl azithromycin _site5,700
D-cycloserine_site1,701
Imipenem_site1,702
N-desmethyl azithromycin _site2,703
Flumequine_site8,704
Ampicillin_site9,705
N-desmethyl clindamycin _site1,706
Hydroxy-metronidazole _site8,707
Cefixime_site8,708
Gentamycin C2 C2a C2b_site8,709
N-demethyl erythromycin_site9,710
Rifampicin_site2,711
Ciprofloxacin_site3,712
Hydroxy-norfloxacin _site4,713
D-cycloserine_site2,714
Trimethoprim_site3,715
Danofloxacin_site1,716
Doxycycline _site2,717
Trimethoprim_site8,718
Azithromycin_site5,719
Pyrazinamide_site3,720
D-cycloserine_site6,721
Thalidomide_site2,722
N-desmethyl clarithromycin _site1,723
Ceftriaxone_site3,724
Nalidixic acid_site9,725
Cefalexin_site2,726
Ofloxacin N-oxide_site1,727
Nitrofurantoin_site6,728
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site6",729
N-acetyl sulfadiazine _site1,730
Ampicilloic acid_site7,731
Lamivudine_site1,732
Danofloxacin_site2,733
Meropenem_site1,734
Meropenem_site3,735
Gentamycin C1_site1,736
Meropenem_site7,737
Ampicilloic acid_site8,738
Gentamycin C2 C2a C2b_site1,739
Ceftriaxone_site1,740
5-Hydroxy-pyrazinoic acid _site4,741
Amoxicilloic acid_site1,742
Cefalexin_site1,743
Danofloxacin_site8,744
Florfenicol_site1,745
Hydroxy-metronidazole _site1,746
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site5",747
Gentamycin C1a_site1,748
Gentamycin C1_site4,749
Ampicilloic acid_site1,750
Gentamycin C1_site3,751
5-Hydroxy-pyrazinoic acid _site1,752
Ampicillin_site1,753
Ampicilloic acid_site2,754
Capreomycin IA_site1,755
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site2",756
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site3",757
Amoxicillin_site1,758
5-Hydroxy-pyrazinoic acid _site6,759
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site1",760
Ampicilloic acid_site5,761
Cefixime_site1,762
5-Hydroxy-pyrazinoic acid _site3,763
5-Hydroxy-pyrazinoic acid _site2,764
Bedaquiline_site8,765
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site4",766
5-Hydroxy-pyrazinoic acid _site5,767
N-acetyl sulfadiazine _site4,768
N-acetyl sulfadiazine _site5,769
N-acetyl sulfadiazine _site7,770
N-acetyl sulfadiazine _site9,771
N-acetyl sulfapyridine _site1,772
Penicillin G_site9,773
Penicilloic G acid_site1,774
Penicilloic G acid_site7,775
Penicilloic G acid_site8,776
Penicilloic G acid_site9,777
Pyrazinamide_site1,778
Streptomycin A_site1,779
Sulfadiazine_site1,780
Tetracycline_site1,781
Thalidomide_site1,782
Ulifloxacin_site2,783
