Features,Ranking
Amoxicillin_site9,188
Cefalexin_site8,189
Thalidomide_site3,190
Desethylene ciprofloxacin_site5,191
Nitrofurantoin_site3,192
Lamivudine_site8,193
Ampicilloic acid_site4,194
Prulifloxacin_site6,195
Sulfamethoxazole_site1,196
Chloramphenicol_site3,197
N-desmethyl azithromycin _site4,198
Cefalexin_site3,199
Deacetyl-ketoconazole _site3,200
Hydroxy-metronidazole _site9,201
Emtricitabine_site9,202
Moxifloxacin_site6,203
Delamanid_site5,204
Trimethoprim_site5,205
Desmethyl-ofloxacin _site1,206
N-desmethyl azithromycin _site8,207
Norfloxacin_site5,208
Enrofloxacin_site2,209
N-desmethyl clarithromycin _site7,210
Cefalexin_site2,211
Gatifloxacin_site9,212
Isonicotinic acid_site3,213
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site2",214
Pyrazinamide_site2,215
Hydroxy-metronidazole _site2,216
N-desmethyl clarithromycin _site5,217
Nalidixic acid_site1,218
Desethylene ciprofloxacin_site9,219
Lamivudine_site3,220
N-acetyl sulfadiazine _site8,221
Rifampicin_site8,222
Clarithromycin_site5,223
Clarithromycin_site2,224
N-demethyl erythromycin_site1,225
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site7",226
N-acetyl sulfamethoxazole _site1,227
Erythromycin_site2,228
Enrofloxacin_site1,229
Deacetyl-ketoconazole _site8,230
Cefixime_site9,231
Desethylene ciprofloxacin_site7,232
Gentamycin C1_site8,233
Nalidixic acid_site5,234
Sulfadiazine_site6,235
Metronidazole_site2,236
N-desmethyl clindamycin _site7,237
Ciprofloxacin_site6,238
Hydroxy-metronidazole _site3,239
Prulifloxacin_site3,240
Nalidixic acid_site8,241
Thalidomide_site5,242
Isoniazid_site5,243
Enrofloxacin_site6,244
25-desacetyl rifampicin _site6,245
Capreomycin IB_site1,246
N-desmethyl clarithromycin _site4,247
N-desmethyl clindamycin _site2,248
Streptomycin A_site3,249
Azithromycin_site9,250
Metronidazole_site9,251
Enrofloxacin_site5,252
Gentamycin C1a_site9,253
N-acetyl sulfapyridine _site5,254
Sulfadiazine_site5,255
Hydroxy-norfloxacin _site5,256
Thalidomide_site9,257
Nadifloxacin_site1,258
Thalidomide_site6,259
Sulfadiazine_site4,260
Rifabutin_site8,261
Doxycycline _site4,262
Ciprofloxacin_site9,263
Ampicilloic acid_site9,264
D-cycloserine_site8,265
Hydroxy-norfloxacin _site8,266
Metronidazole_site3,267
Sulfamethoxazole_site7,268
Sulfapyridine_site7,269
Gentamycin C1_site2,270
Enrofloxacin_site7,271
Sulfadiazine_site3,272
Pyrazinamide_site9,273
Ceftiofur_site3,274
Nadifloxacin_site9,275
Sulfadiazine_site2,276
Desmethyl-ofloxacin _site9,277
Rifabutin_site7,278
Flucloxacillin_site8,279
Moxifloxacin_site2,280
Gentamycin C2 C2a C2b_site7,281
D-cycloserine_site2,282
Ulifloxacin_site4,283
Linezolid_site7,284
Metronidazole_site4,285
4-hydroxy-trimethoprim _site6,286
Oxytetracycline_site4,287
25-desacetyl rifampicin _site8,288
Linezolid_site2,289
Clindamycin_site2,290
Clindamycin_site6,291
Ceftiofur_site8,292
Erythromycin_site1,293
Ceftiofur_site5,294
Capreomycin IA_site2,295
Penicillin V_site6,296
Imipenem_site5,297
Clarithromycin_site6,298
Gentamycin C1a_site8,299
Hydroxy-metronidazole _site4,300
Ampicillin_site3,301
Gatifloxacin_site1,302
Delamanid_site1,303
Ulifloxacin_site8,304
Trimethoprim_site6,305
Nalidixic acid_site7,306
Ceftiofur_site9,307
Ofloxacin (Levofloxacin)_site7,308
N-desmethyl clindamycin _site5,309
Kanamycin A_site8,310
Pyrazinamide_site5,311
Besifloxacin_site4,312
Ofloxacin N-oxide_site1,313
Sulfasalazine_site6,314
Imipenem_site1,315
Thalidomide_site8,316
Rifabutin_site2,317
Bedaquiline_site7,318
Ketoconazole_site7,319
Sulfapyridine_site9,320
25-O-desacetyl rifabutin _site2,321
Deacetyl-ketoconazole _site2,322
Capreomycin IB_site2,323
Amoxicilloic acid_site2,324
Ampicillin_site9,325
Pyrazinamide_site3,326
Nalidixic acid_site9,327
Azithromycin_site5,328
Penicillin V_site3,329
Ofloxacin N-oxide_site6,330
N-acetyl sulfadiazine _site2,331
Clindamycin_site9,332
Doxycycline _site2,333
Trimethoprim_site3,334
N-desmethyl clindamycin _site9,335
Norfloxacin_site8,336
D-cycloserine_site1,337
Deacetyl-ketoconazole _site9,338
Azithromycin_site2,339
N-desmethyl azithromycin _site2,340
Sulfamethoxazole_site4,341
D-cycloserine_site6,342
Rifampicin_site4,343
Tetracycline_site5,344
25-desacetyl rifampicin _site5,345
N-desmethyl clindamycin _site4,346
Aztreonam_site3,347
Kanamycin A_site1,348
N-demethyl erythromycin_site9,349
Gentamycin C2 C2a C2b_site8,350
D-cycloserine_site7,351
Hydroxy-norfloxacin _site4,352
Penicillin G_site2,353
Nitrofurantoin_site4,354
Clindamycin_site4,355
Sulfamethoxazole_site9,356
Florfenicol_site5,357
Lomefloxacin_site8,358
Sarafloxacin_site1,359
Oxytetracycline_site1,360
Ofloxacin (Levofloxacin)_site3,361
Meropenem_site4,362
Imipenem_site2,363
Flucloxacillin_site9,364
Doxycycline _site1,365
Rifampicin_site2,366
Ketoconazole_site2,367
Sulfasalazine_site9,368
Flumequine_site1,369
Rifabutin_site3,370
Acetyl-isoniazid _site6,371
Sarafloxacin_site4,372
Pyrazinamide_site7,373
N-acetyl sulfapyridine _site4,374
Streptomycin A_site5,375
N-desmethyl clindamycin _site1,376
Ofloxacin (Levofloxacin)_site4,377
Imipenem_site6,378
25-desacetyl rifampicin _site1,379
Clarithromycin_site1,380
Prulifloxacin_site7,381
Flucloxacillin_site5,382
Chloramphenicol_site4,383
Trimethoprim_site7,384
Imipenem_site9,385
Flucloxacillin_site3,386
Chloramphenicol_site1,387
N-desmethyl clarithromycin _site9,388
Moxifloxacin_site1,389
25-O-desacetyl rifabutin _site8,390
Isonicotinic acid_site2,391
Florfenicol_site9,392
Cefixime_site5,393
Ethambutol_site4,394
Sulfamethoxazole_site3,395
Erythromycin_site9,396
Ciprofloxacin_site5,397
Cefixime_site8,398
Emtricitabine_site3,399
Danofloxacin_site1,400
Isoniazid_site8,401
25-desacetyl rifampicin _site7,402
N-desmethyl azithromycin _site5,403
Ulifloxacin_site3,404
Clarithromycin_site9,405
Amoxicilloic acid_site3,406
Ciprofloxacin_site8,407
Ulifloxacin_site7,408
Besifloxacin_site6,409
Ketoconazole_site4,410
Tetracycline_site6,411
Hydroxy-norfloxacin _site7,412
Ceftiofur_site1,413
Penicilloic G acid_site2,414
Prulifloxacin_site9,415
Nadifloxacin_site8,416
Thalidomide_site2,417
Cefixime_site3,418
Oxytetracycline_site8,419
Gentamycin C2 C2a C2b_site3,420
Ethambutol_site1,421
Bedaquiline_site6,422
Sulfadiazine_site8,423
Nadifloxacin_site5,424
Acetyl-isoniazid _site9,425
Nitrofurantoin_site9,426
Amoxicillin_site4,427
Sulfapyridine_site4,428
Sulfasalazine_site3,429
Hydroxy-norfloxacin _site2,430
Capreomycin IB_site6,431
Nalidixic acid_site6,432
N-demethyl erythromycin_site6,433
N-acetyl sulfamethoxazole _site5,434
Sulfapyridine_site3,435
Sulfapyridine_site8,436
Ofloxacin (Levofloxacin)_site2,437
Lomefloxacin_site3,438
Streptomycin A_site8,439
Amoxicilloic acid_site8,440
25-O-desacetyl rifabutin _site9,441
Desmethyl-ofloxacin _site4,442
Isoniazid_site3,443
Gentamycin C2 C2a C2b_site6,444
Sulfapyridine_site2,445
Norfloxacin_site9,446
Trimethoprim_site8,447
Isoniazid_site7,448
N-demethyl erythromycin_site7,449
Linezolid_site3,450
Ofloxacin N-oxide_site7,451
Lomefloxacin_site7,452
Emtricitabine_site7,453
Kanamycin A_site2,454
D-cycloserine_site9,455
25-O-desacetyl rifabutin _site4,456
Ciprofloxacin_site3,457
Moxifloxacin_site5,458
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site1",459
N-desmethyl clindamycin _site6,460
25-O-desacetyl rifabutin _site3,461
Clindamycin_site7,462
Enrofloxacin_site4,463
Delamanid_site6,464
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site4",465
Flumequine_site4,466
Ciprofloxacin_site7,467
Danofloxacin_site3,468
Prulifloxacin_site8,469
Nadifloxacin_site6,470
Deacetyl-ketoconazole _site5,471
Azithromycin_site3,472
Deacetyl-ketoconazole _site1,473
N-demethyl erythromycin_site8,474
N-desmethyl clarithromycin _site3,475
Lomefloxacin_site1,476
Desethylene ciprofloxacin_site8,477
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site9",478
Besifloxacin_site9,479
Ceftiofur_site6,480
Ketoconazole_site1,481
N-acetyl sulfamethoxazole _site9,482
Ofloxacin (Levofloxacin)_site1,483
Clarithromycin_site3,484
Besifloxacin_site5,485
Kanamycin A_site9,486
Capreomycin IB_site9,487
Moxifloxacin_site3,488
Amoxicilloic acid_site7,489
25-desacetyl rifampicin _site3,490
Penicillin V_site9,491
Oxytetracycline_site5,492
Azithromycin_site8,493
Nitrofurantoin_site8,494
Tetracycline_site3,495
Delamanid_site3,496
Hydroxy-norfloxacin _site1,497
Aztreonam_site8,498
N-desmethyl azithromycin _site1,499
Ceftiofur_site7,500
Hydroxy-metronidazole _site7,501
Besifloxacin_site1,502
Kanamycin A_site5,503
N-desmethyl azithromycin _site9,504
Capreomycin IB_site4,505
Nitrofurantoin_site6,506
4-hydroxy-trimethoprim _site1,507
Doxycycline _site3,508
Hydroxy-norfloxacin _site3,509
Capreomycin IB_site7,510
Delamanid_site7,511
Flumequine_site6,512
Sulfadiazine_site7,513
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site5",514
N-desmethyl azithromycin _site3,515
Amoxicilloic acid_site5,516
Hydroxy-norfloxacin _site6,517
Desethylene ciprofloxacin_site6,518
Isoniazid_site9,519
Enrofloxacin_site9,520
Clindamycin_site3,521
Imipenem_site4,522
Capreomycin IA_site7,523
Meropenem_site5,524
Penicillin G_site6,525
Rifampicin_site6,526
N-desmethyl clarithromycin _site1,527
Amoxicillin_site2,528
Moxifloxacin_site9,529
Cefalexin_site5,530
Ketoconazole_site3,531
Ceftriaxone_site3,532
Oxytetracycline_site7,533
Sarafloxacin_site8,534
Penicillin G_site3,535
Ofloxacin N-oxide_site9,536
N-acetyl sulfapyridine _site2,537
25-desacetyl rifampicin _site9,538
Besifloxacin_site7,539
N-acetyl sulfamethoxazole _site2,540
Moxifloxacin_site8,541
25-O-desacetyl rifabutin _site5,542
Cefalexin_site9,543
Norfloxacin_site6,544
Penicillin G_site4,545
Enrofloxacin_site8,546
Nalidixic acid_site2,547
Isonicotinic acid_site7,548
Flucloxacillin_site6,549
Ceftriaxone_site8,550
Norfloxacin_site3,551
Desethylene ciprofloxacin_site1,552
Sulfamethoxazole_site2,553
Lomefloxacin_site2,554
Clindamycin_site8,555
Azithromycin_site1,556
Lomefloxacin_site4,557
Flumequine_site7,558
Chloramphenicol_site2,559
Capreomycin IB_site8,560
Acetyl-isoniazid _site8,561
Flucloxacillin_site4,562
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site9",563
Flucloxacillin_site1,564
Sulfasalazine_site2,565
Ceftriaxone_site2,566
Ketoconazole_site5,567
Flucloxacillin_site2,568
N-acetyl sulfapyridine _site7,569
D-cycloserine_site5,570
Gatifloxacin_site5,571
25-O-desacetyl rifabutin _site1,572
N-acetyl sulfapyridine _site8,573
Sulfamethoxazole_site6,574
Florfenicol_site2,575
Emtricitabine_site6,576
Linezolid_site9,577
N-demethyl erythromycin_site2,578
Isonicotinic acid_site1,579
Flumequine_site9,580
Desmethyl-ofloxacin _site2,581
Penicillin V_site2,582
Desmethyl-ofloxacin _site3,583
Flumequine_site3,584
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site8",585
Flumequine_site2,586
Besifloxacin_site3,587
Penicillin G_site1,588
Amoxicilloic acid_site6,589
Ulifloxacin_site6,590
Penicillin V_site5,591
Ulifloxacin_site1,592
Tetracycline_site2,593
Norfloxacin_site2,594
Ofloxacin (Levofloxacin)_site9,595
Emtricitabine_site8,596
N-desmethyl clindamycin _site3,597
Rifabutin_site1,598
Ampicillin_site8,599
N-acetyl sulfamethoxazole _site3,600
Desethylene ciprofloxacin_site4,601
Amoxicillin_site3,602
Kanamycin A_site7,603
Besifloxacin_site8,604
Bedaquiline_site5,605
Chloramphenicol_site6,606
N-acetyl sulfapyridine _site3,607
Prulifloxacin_site1,608
Rifampicin_site5,609
Hydroxy-metronidazole _site8,610
Erythromycin_site8,611
Metronidazole_site1,612
Streptomycin A_site6,613
Gatifloxacin_site8,614
Azithromycin_site4,615
Clarithromycin_site8,616
N-acetyl sulfamethoxazole _site4,617
Capreomycin IA_site8,618
Isoniazid_site4,619
Ketoconazole_site8,620
Doxycycline _site9,621
D-cycloserine_site4,622
Linezolid_site1,623
Sarafloxacin_site2,624
Imipenem_site3,625
Danofloxacin_site4,626
Lomefloxacin_site6,627
Enrofloxacin_site3,628
Hydroxy-metronidazole _site5,629
Florfenicol_site7,630
Penicillin V_site4,631
Florfenicol_site4,632
Trimethoprim_site4,633
Doxycycline _site8,634
Bedaquiline_site1,635
Lamivudine_site9,636
Trimethoprim_site1,637
Linezolid_site8,638
Moxifloxacin_site4,639
Capreomycin IA_site4,640
Sarafloxacin_site3,641
Erythromycin_site7,642
Clarithromycin_site4,643
Ofloxacin N-oxide_site4,644
Amoxicillin_site5,645
Isonicotinic acid_site6,646
N-demethyl erythromycin_site4,647
4-hydroxy-trimethoprim _site3,648
Trimethoprim_site9,649
Ampicillin_site6,650
Imipenem_site7,651
Clarithromycin_site7,652
Norfloxacin_site1,653
Lamivudine_site7,654
Tetracycline_site9,655
Pyrazinamide_site6,656
Ciprofloxacin_site2,657
Bedaquiline_site2,658
Ceftiofur_site4,659
Rifampicin_site3,660
Capreomycin IB_site5,661
Chloramphenicol_site9,662
Cefalexin_site6,663
Penicillin V_site1,664
Meropenem_site2,665
Gentamycin C1a_site5,666
Bedaquiline_site3,667
Bedaquiline_site9,668
25-desacetyl rifampicin _site2,669
Acetyl-isoniazid _site5,670
Erythromycin_site6,671
Ceftriaxone_site9,672
Thalidomide_site4,673
Ofloxacin (Levofloxacin)_site5,674
Delamanid_site8,675
Sulfasalazine_site5,676
N-desmethyl azithromycin _site7,677
Aztreonam_site1,678
N-demethyl erythromycin_site3,679
Gatifloxacin_site4,680
Ulifloxacin_site9,681
Ofloxacin N-oxide_site2,682
Ampicilloic acid_site6,683
Streptomycin A_site2,684
Gatifloxacin_site3,685
Lamivudine_site5,686
Sulfamethoxazole_site5,687
Desmethyl-ofloxacin _site5,688
Sulfasalazine_site1,689
Chloramphenicol_site7,690
Sarafloxacin_site7,691
Sulfapyridine_site1,692
Sulfasalazine_site7,693
Doxycycline _site7,694
Capreomycin IB_site3,695
Ethambutol_site8,696
Isoniazid_site2,697
Clindamycin_site1,698
Amoxicillin_site6,699
Ethambutol_site9,700
Azithromycin_site6,701
Chloramphenicol_site5,702
Gentamycin C1_site7,703
Ethambutol_site7,704
D-cycloserine_site3,705
Danofloxacin_site5,706
Penicillin G_site5,707
Acetyl-isoniazid _site2,708
Delamanid_site4,709
Deacetyl-ketoconazole _site4,710
Lomefloxacin_site5,711
N-acetyl sulfamethoxazole _site8,712
Metronidazole_site8,713
25-O-desacetyl rifabutin _site6,714
Flumequine_site8,715
Kanamycin A_site6,716
Capreomycin IA_site3,717
Besifloxacin_site2,718
Capreomycin IA_site5,719
Gatifloxacin_site6,720
Ethambutol_site3,721
Rifampicin_site1,722
Desmethyl-ofloxacin _site7,723
Isonicotinic acid_site8,724
N-desmethyl clindamycin _site8,725
Sulfamethoxazole_site8,726
Azithromycin_site7,727
Emtricitabine_site1,728
5-Hydroxy-pyrazinoic acid _site5,729
Meropenem_site1,730
Gentamycin C1_site4,731
Lamivudine_site1,732
N-acetyl sulfadiazine _site1,733
Meropenem_site3,734
Meropenem_site7,735
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site5",736
5-Hydroxy-pyrazinoic acid _site4,737
Cefalexin_site1,738
5-Hydroxy-pyrazinoic acid _site6,739
Hydroxy-metronidazole _site1,740
Gentamycin C2 C2a C2b_site1,741
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site1",742
Gentamycin C1_site1,743
Ampicilloic acid_site7,744
Gentamycin C1a_site1,745
Cefixime_site1,746
Ampicilloic acid_site5,747
Ampicilloic acid_site8,748
Amoxicillin_site1,749
Ampicilloic acid_site1,750
Gentamycin C1_site3,751
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site4",752
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site3",753
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site2",754
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site6",755
Ceftriaxone_site1,756
5-Hydroxy-pyrazinoic acid _site1,757
Capreomycin IA_site1,758
5-Hydroxy-pyrazinoic acid _site3,759
Ampicilloic acid_site2,760
Florfenicol_site1,761
5-Hydroxy-pyrazinoic acid _site2,762
Ampicillin_site1,763
Bedaquiline_site8,764
Danofloxacin_site8,765
Amoxicilloic acid_site1,766
Danofloxacin_site2,767
N-acetyl sulfadiazine _site4,768
N-acetyl sulfadiazine _site5,769
N-acetyl sulfadiazine _site7,770
N-acetyl sulfadiazine _site9,771
N-acetyl sulfapyridine _site1,772
Penicillin G_site9,773
Penicilloic G acid_site1,774
Penicilloic G acid_site7,775
Penicilloic G acid_site8,776
Penicilloic G acid_site9,777
Pyrazinamide_site1,778
Streptomycin A_site1,779
Sulfadiazine_site1,780
Tetracycline_site1,781
Thalidomide_site1,782
Ulifloxacin_site2,783
