Features,Ranking
Nitrofurantoin_site6,67
Cefixime_site7,68
5-Hydroxy-pyrazinoic acid _site7,69
Flumequine_site3,70
Flucloxacillin_site4,71
Sulfamethoxazole_site6,72
Ciprofloxacin_site5,73
Sulfasalazine_site5,74
Lamivudine_site8,75
Capreomycin IB_site5,76
Ceftiofur_site5,77
Sulfasalazine_site8,78
Lomefloxacin_site2,79
Capreomycin IA_site2,80
Moxifloxacin_site4,81
Doxycycline _site5,82
Ciprofloxacin_site4,83
Penicilloic G acid_site3,84
Ceftiofur_site6,85
Ofloxacin (Levofloxacin)_site1,86
Ofloxacin (Levofloxacin)_site6,87
25-desacetyl rifampicin _site4,88
Imipenem_site2,89
Desmethyl-ofloxacin _site5,90
Amoxicilloic acid_site9,91
Prulifloxacin_site5,92
Ceftriaxone_site4,93
Ofloxacin N-oxide_site6,94
Meropenem_site4,95
Acetyl-isoniazid _site3,96
Oxytetracycline_site2,97
N-acetyl sulfapyridine _site5,98
Desethylene ciprofloxacin_site7,99
Flucloxacillin_site7,100
Isoniazid_site1,101
Deacetyl-ketoconazole _site3,102
Doxycycline _site7,103
N-acetyl sulfamethoxazole _site3,104
Oxytetracycline_site9,105
Desethylene ciprofloxacin_site8,106
Lamivudine_site5,107
Lomefloxacin_site4,108
Gentamycin C1a_site5,109
Prulifloxacin_site4,110
Isonicotinic acid_site1,111
Ciprofloxacin_site2,112
Ofloxacin (Levofloxacin)_site8,113
Clarithromycin_site9,114
N-desmethyl clarithromycin _site8,115
Flucloxacillin_site5,116
Trimethoprim_site4,117
Aztreonam_site8,118
Deacetyl-ketoconazole _site9,119
Thalidomide_site6,120
Norfloxacin_site4,121
Sulfasalazine_site4,122
Deacetyl-ketoconazole _site7,123
Acetyl-isoniazid _site5,124
Thalidomide_site5,125
Tetracycline_site3,126
25-O-desacetyl rifabutin _site8,127
Gatifloxacin_site7,128
Lomefloxacin_site1,129
Isoniazid_site6,130
Capreomycin IB_site3,131
Lamivudine_site2,132
Rifampicin_site5,133
25-O-desacetyl rifabutin _site4,134
Capreomycin IA_site3,135
N-desmethyl azithromycin _site7,136
Acetyl-isoniazid _site9,137
Cefalexin_site9,138
Nalidixic acid_site6,139
Ofloxacin N-oxide_site3,140
Nalidixic acid_site7,141
Rifabutin_site3,142
Acetyl-isoniazid _site2,143
Amoxicillin_site4,144
Gatifloxacin_site9,145
Capreomycin IB_site6,146
Ceftiofur_site2,147
N-demethyl erythromycin_site2,148
Desmethyl-ofloxacin _site8,149
Imipenem_site4,150
Erythromycin_site6,151
Moxifloxacin_site7,152
Hydroxy-norfloxacin _site6,153
Deacetyl-ketoconazole _site5,154
Nitrofurantoin_site9,155
Amoxicilloic acid_site4,156
Nitrofurantoin_site8,157
Lomefloxacin_site7,158
Lomefloxacin_site5,159
Nitrofurantoin_site5,160
Streptomycin A_site7,161
Emtricitabine_site6,162
Ulifloxacin_site8,163
N-demethyl erythromycin_site3,164
Enrofloxacin_site6,165
Danofloxacin_site7,166
Cefalexin_site7,167
Isoniazid_site2,168
Penicilloic G acid_site4,169
Linezolid_site8,170
Cefalexin_site6,171
Ofloxacin (Levofloxacin)_site5,172
Ofloxacin N-oxide_site8,173
N-demethyl erythromycin_site4,174
Erythromycin_site7,175
Isonicotinic acid_site6,176
4-hydroxy-trimethoprim _site5,177
Danofloxacin_site6,178
Hydroxy-norfloxacin _site8,179
Nitrofurantoin_site7,180
Desethylene ciprofloxacin_site6,181
Rifabutin_site5,182
Bedaquiline_site7,183
Ampicilloic acid_site3,184
Ethambutol_site3,185
Rifampicin_site9,186
Rifabutin_site6,187
Penicilloic G acid_site6,188
Hydroxy-metronidazole _site8,189
Ceftiofur_site7,190
Emtricitabine_site5,191
Isonicotinic acid_site3,192
Linezolid_site1,193
Amoxicilloic acid_site8,194
Streptomycin A_site3,195
Desmethyl-ofloxacin _site1,196
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site9",197
25-desacetyl rifampicin _site7,198
Capreomycin IA_site9,199
4-hydroxy-trimethoprim _site4,200
Florfenicol_site7,201
5-Hydroxy-pyrazinoic acid _site8,202
Ceftriaxone_site5,203
Flumequine_site9,204
Desethylene ciprofloxacin_site3,205
Chloramphenicol_site3,206
Chloramphenicol_site8,207
4-hydroxy-trimethoprim _site7,208
Deacetyl-ketoconazole _site4,209
Hydroxy-metronidazole _site4,210
Gentamycin C2 C2a C2b_site9,211
Amoxicillin_site7,212
Trimethoprim_site1,213
Kanamycin A_site2,214
Sulfamethoxazole_site8,215
Ciprofloxacin_site6,216
Capreomycin IA_site6,217
Linezolid_site5,218
Moxifloxacin_site8,219
Trimethoprim_site5,220
25-desacetyl rifampicin _site9,221
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site8",222
Acetyl-isoniazid _site6,223
Gentamycin C1_site6,224
N-acetyl sulfamethoxazole _site1,225
Aztreonam_site4,226
Hydroxy-metronidazole _site5,227
Desethylene ciprofloxacin_site9,228
Ethambutol_site5,229
Clindamycin_site7,230
Trimethoprim_site7,231
N-demethyl erythromycin_site7,232
Lomefloxacin_site3,233
Enrofloxacin_site1,234
Delamanid_site9,235
Amoxicillin_site6,236
Ulifloxacin_site7,237
Tetracycline_site9,238
N-acetyl sulfamethoxazole _site6,239
Aztreonam_site6,240
Pyrazinamide_site6,241
Enrofloxacin_site4,242
Azithromycin_site9,243
Sarafloxacin_site7,244
Penicillin V_site9,245
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site6",246
Sulfasalazine_site3,247
Ampicilloic acid_site9,248
25-O-desacetyl rifabutin _site9,249
Ketoconazole_site3,250
Gentamycin C2 C2a C2b_site4,251
Nalidixic acid_site4,252
Isonicotinic acid_site9,253
Ampicillin_site3,254
Nadifloxacin_site6,255
Isonicotinic acid_site5,256
Meropenem_site2,257
Lomefloxacin_site8,258
Thalidomide_site8,259
Norfloxacin_site2,260
Capreomycin IA_site5,261
Gatifloxacin_site5,262
Capreomycin IB_site8,263
Ceftriaxone_site9,264
Ceftriaxone_site7,265
Sulfapyridine_site7,266
Sarafloxacin_site4,267
Florfenicol_site8,268
Tetracycline_site4,269
Prulifloxacin_site7,270
Kanamycin A_site7,271
Thalidomide_site4,272
Isonicotinic acid_site2,273
N-desmethyl azithromycin _site4,274
Ampicillin_site4,275
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site5",276
Ulifloxacin_site1,277
Nitrofurantoin_site3,278
Sulfasalazine_site6,279
Hydroxy-metronidazole _site7,280
Oxytetracycline_site6,281
Flumequine_site8,282
Bedaquiline_site1,283
Flucloxacillin_site9,284
Prulifloxacin_site2,285
Tetracycline_site8,286
Rifampicin_site3,287
Azithromycin_site4,288
Tetracycline_site2,289
4-hydroxy-trimethoprim _site3,290
Pyrazinamide_site5,291
Desmethyl-ofloxacin _site4,292
Isonicotinic acid_site8,293
Capreomycin IB_site7,294
Metronidazole_site1,295
Gatifloxacin_site8,296
Norfloxacin_site7,297
Capreomycin IA_site4,298
Clindamycin_site9,299
Emtricitabine_site4,300
Rifabutin_site4,301
N-acetyl sulfapyridine _site9,302
Gatifloxacin_site3,303
Capreomycin IB_site9,304
Linezolid_site2,305
Rifampicin_site7,306
Capreomycin IA_site8,307
25-O-desacetyl rifabutin _site2,308
Emtricitabine_site2,309
Kanamycin A_site3,310
Thalidomide_site7,311
Aztreonam_site3,312
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site4",313
Sulfamethoxazole_site1,314
Streptomycin A_site5,315
Cefalexin_site8,316
Nadifloxacin_site5,317
Cefalexin_site3,318
Hydroxy-metronidazole _site9,319
Emtricitabine_site9,320
Streptomycin A_site8,321
Delamanid_site5,322
Hydroxy-norfloxacin _site2,323
Lamivudine_site7,324
N-desmethyl azithromycin _site8,325
4-hydroxy-trimethoprim _site1,326
Enrofloxacin_site2,327
Sulfasalazine_site2,328
N-desmethyl clarithromycin _site7,329
Cefalexin_site2,330
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site2",331
Metronidazole_site8,332
Bedaquiline_site9,333
Hydroxy-metronidazole _site2,334
N-desmethyl clarithromycin _site5,335
Nalidixic acid_site1,336
Rifampicin_site8,337
Gentamycin C1_site9,338
Florfenicol_site3,339
Lamivudine_site3,340
Clarithromycin_site5,341
Clarithromycin_site2,342
Erythromycin_site2,343
Aztreonam_site1,344
Sulfadiazine_site6,345
Lamivudine_site9,346
Ketoconazole_site7,347
Ciprofloxacin_site7,348
Metronidazole_site2,349
Hydroxy-metronidazole _site3,350
N-desmethyl clarithromycin _site4,351
N-desmethyl clindamycin _site2,352
Metronidazole_site9,353
Doxycycline _site8,354
Rifabutin_site8,355
Desethylene ciprofloxacin_site5,356
Sulfapyridine_site1,357
Ulifloxacin_site4,358
Danofloxacin_site3,359
Prulifloxacin_site1,360
D-cycloserine_site3,361
Sulfapyridine_site9,362
Tetracycline_site7,363
Prulifloxacin_site6,364
Streptomycin A_site2,365
D-cycloserine_site8,366
Ciprofloxacin_site9,367
Metronidazole_site3,368
N-desmethyl clindamycin _site9,369
Sulfadiazine_site3,370
Trimethoprim_site2,371
Enrofloxacin_site7,372
Penicillin G_site3,373
Ceftriaxone_site8,374
Sulfasalazine_site1,375
25-desacetyl rifampicin _site5,376
Gentamycin C1a_site4,377
Ethambutol_site9,378
Penicilloic G acid_site5,379
Tetracycline_site6,380
Delamanid_site4,381
Sulfamethoxazole_site7,382
Nadifloxacin_site9,383
Chloramphenicol_site2,384
Clarithromycin_site7,385
Besifloxacin_site6,386
Ceftriaxone_site6,387
Chloramphenicol_site6,388
Sulfadiazine_site2,389
D-cycloserine_site4,390
5-Hydroxy-pyrazinoic acid _site9,391
Emtricitabine_site7,392
Streptomycin A_site4,393
Rifabutin_site7,394
Moxifloxacin_site2,395
Norfloxacin_site3,396
Deacetyl-ketoconazole _site1,397
D-cycloserine_site2,398
Gentamycin C1_site2,399
Ceftriaxone_site2,400
Gentamycin C1_site7,401
Linezolid_site7,402
25-desacetyl rifampicin _site8,403
N-desmethyl clindamycin _site5,404
Clindamycin_site2,405
Erythromycin_site1,406
Delamanid_site1,407
Ceftiofur_site9,408
Ampicilloic acid_site6,409
Clarithromycin_site6,410
N-desmethyl clarithromycin _site3,411
Imipenem_site7,412
Besifloxacin_site4,413
Ofloxacin N-oxide_site1,414
Penicillin G_site1,415
Flumequine_site6,416
Kanamycin A_site8,417
Sulfadiazine_site7,418
Penicillin V_site3,419
Sulfapyridine_site4,420
Imipenem_site1,421
Desmethyl-ofloxacin _site2,422
Capreomycin IA_site7,423
Desmethyl-ofloxacin _site3,424
Ofloxacin N-oxide_site4,425
Deacetyl-ketoconazole _site2,426
Capreomycin IB_site2,427
Ampicillin_site6,428
Aztreonam_site9,429
Hydroxy-norfloxacin _site1,430
Norfloxacin_site8,431
Ampicillin_site9,432
Pyrazinamide_site3,433
Nalidixic acid_site9,434
Azithromycin_site5,435
N-acetyl sulfadiazine _site8,436
Desmethyl-ofloxacin _site7,437
Pyrazinamide_site9,438
Oxytetracycline_site4,439
25-O-desacetyl rifabutin _site5,440
Norfloxacin_site6,441
Doxycycline _site2,442
Erythromycin_site8,443
Rifampicin_site4,444
Trimethoprim_site3,445
N-demethyl erythromycin_site6,446
Clindamycin_site4,447
Clarithromycin_site8,448
D-cycloserine_site1,449
N-desmethyl azithromycin _site2,450
Enrofloxacin_site9,451
Azithromycin_site8,452
Kanamycin A_site6,453
D-cycloserine_site6,454
Tetracycline_site5,455
Norfloxacin_site5,456
N-desmethyl clindamycin _site4,457
Streptomycin A_site6,458
Gentamycin C1_site5,459
N-demethyl erythromycin_site9,460
Gatifloxacin_site6,461
Gentamycin C2 C2a C2b_site8,462
D-cycloserine_site7,463
Azithromycin_site2,464
Hydroxy-norfloxacin _site4,465
Ofloxacin (Levofloxacin)_site3,466
D-cycloserine_site9,467
Sarafloxacin_site1,468
Rifampicin_site2,469
Sulfamethoxazole_site4,470
Nitrofurantoin_site4,471
Oxytetracycline_site1,472
Doxycycline _site6,473
Doxycycline _site1,474
Ketoconazole_site2,475
Flumequine_site1,476
Cefixime_site5,477
N-desmethyl clindamycin _site1,478
Cefixime_site8,479
Imipenem_site3,480
N-acetyl sulfapyridine _site3,481
Desmethyl-ofloxacin _site6,482
Danofloxacin_site1,483
Danofloxacin_site9,484
Sarafloxacin_site9,485
N-desmethyl azithromycin _site5,486
D-cycloserine_site5,487
Sulfasalazine_site7,488
Penicillin V_site1,489
Bedaquiline_site4,490
Cefixime_site6,491
Nadifloxacin_site8,492
Thalidomide_site2,493
Cefixime_site3,494
Moxifloxacin_site5,495
Besifloxacin_site2,496
Imipenem_site6,497
Ceftiofur_site4,498
Sulfamethoxazole_site9,499
Ofloxacin (Levofloxacin)_site2,500
Emtricitabine_site1,501
Gentamycin C2 C2a C2b_site6,502
Norfloxacin_site1,503
Prulifloxacin_site8,504
Chloramphenicol_site9,505
Delamanid_site3,506
N-demethyl erythromycin_site8,507
Besifloxacin_site9,508
Ciprofloxacin_site3,509
Delamanid_site6,510
Meropenem_site6,511
Sulfasalazine_site9,512
N-acetyl sulfamethoxazole _site9,513
Linezolid_site4,514
Nadifloxacin_site7,515
Meropenem_site8,516
Doxycycline _site3,517
Linezolid_site9,518
Bedaquiline_site6,519
Desmethyl-ofloxacin _site9,520
Florfenicol_site6,521
Clarithromycin_site1,522
Sarafloxacin_site6,523
Ulifloxacin_site6,524
Gatifloxacin_site1,525
Clindamycin_site1,526
Erythromycin_site4,527
Trimethoprim_site8,528
Isonicotinic acid_site7,529
Ofloxacin (Levofloxacin)_site7,530
Gentamycin C1a_site2,531
Clindamycin_site5,532
25-O-desacetyl rifabutin _site7,533
Hydroxy-norfloxacin _site3,534
N-acetyl sulfapyridine _site7,535
Sulfapyridine_site6,536
Nitrofurantoin_site2,537
Trimethoprim_site6,538
Azithromycin_site1,539
Rifabutin_site2,540
Besifloxacin_site3,541
Nadifloxacin_site3,542
Gentamycin C1a_site6,543
Lomefloxacin_site6,544
Penicillin V_site8,545
Capreomycin IB_site1,546
Rifampicin_site6,547
Nalidixic acid_site3,548
N-acetyl sulfapyridine _site4,549
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site7",550
N-acetyl sulfapyridine _site6,551
Moxifloxacin_site9,552
Penicillin G_site5,553
Ketoconazole_site5,554
Chloramphenicol_site4,555
Ofloxacin (Levofloxacin)_site4,556
Bedaquiline_site2,557
25-O-desacetyl rifabutin _site3,558
25-desacetyl rifampicin _site1,559
Aztreonam_site7,560
Gentamycin C1a_site7,561
Chloramphenicol_site1,562
Nadifloxacin_site2,563
Doxycycline _site4,564
Deacetyl-ketoconazole _site6,565
Desethylene ciprofloxacin_site1,566
Oxytetracycline_site5,567
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site8",568
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site7",569
Penicillin G_site6,570
Meropenem_site9,571
Penicillin V_site7,572
Norfloxacin_site9,573
Gentamycin C2 C2a C2b_site2,574
Kanamycin A_site5,575
Cefalexin_site4,576
Flucloxacillin_site3,577
Rifabutin_site1,578
Cefalexin_site5,579
Ulifloxacin_site3,580
N-acetyl sulfamethoxazole _site2,581
Ampicillin_site2,582
Clindamycin_site8,583
Nalidixic acid_site2,584
Penicillin G_site8,585
Erythromycin_site9,586
Florfenicol_site9,587
Penicillin G_site7,588
N-acetyl sulfamethoxazole _site8,589
Pyrazinamide_site4,590
Ceftiofur_site3,591
Metronidazole_site4,592
Gentamycin C2 C2a C2b_site5,593
Nadifloxacin_site4,594
Isoniazid_site8,595
Ampicilloic acid_site4,596
Rifabutin_site9,597
Amoxicillin_site9,598
Aztreonam_site5,599
N-acetyl sulfapyridine _site2,600
Ampicillin_site5,601
Prulifloxacin_site9,602
Gentamycin C1a_site3,603
Nadifloxacin_site1,604
N-desmethyl azithromycin _site6,605
Bedaquiline_site3,606
Oxytetracycline_site7,607
Amoxicilloic acid_site7,608
Thalidomide_site3,609
Cefixime_site4,610
Enrofloxacin_site3,611
Besifloxacin_site8,612
Moxifloxacin_site3,613
Amoxicilloic acid_site5,614
Sulfamethoxazole_site3,615
Sulfadiazine_site4,616
Oxytetracycline_site8,617
Sulfadiazine_site9,618
Moxifloxacin_site1,619
4-hydroxy-trimethoprim _site2,620
Ketoconazole_site1,621
N-acetyl sulfamethoxazole _site5,622
Besifloxacin_site5,623
Sulfapyridine_site8,624
Ofloxacin (Levofloxacin)_site9,625
Deacetyl-ketoconazole _site8,626
N-desmethyl azithromycin _site3,627
Amoxicillin_site2,628
Penicillin G_site2,629
N-acetyl sulfadiazine _site2,630
25-desacetyl rifampicin _site3,631
Aztreonam_site2,632
N-desmethyl clindamycin _site3,633
Gatifloxacin_site2,634
Gentamycin C1_site8,635
Trimethoprim_site9,636
25-desacetyl rifampicin _site2,637
N-desmethyl azithromycin _site9,638
Nitrofurantoin_site1,639
Azithromycin_site3,640
Enrofloxacin_site5,641
Isoniazid_site9,642
Ulifloxacin_site9,643
Ketoconazole_site6,644
Clindamycin_site6,645
N-acetyl sulfadiazine _site3,646
Flumequine_site7,647
4-hydroxy-trimethoprim _site8,648
Sulfapyridine_site3,649
N-desmethyl azithromycin _site1,650
Penicilloic G acid_site2,651
Amoxicillin_site3,652
Penicillin G_site4,653
Chloramphenicol_site7,654
N-desmethyl clarithromycin _site1,655
Doxycycline _site9,656
Kanamycin A_site9,657
Ceftiofur_site1,658
Flucloxacillin_site8,659
Sulfadiazine_site8,660
Ketoconazole_site8,661
Penicillin V_site5,662
N-desmethyl clindamycin _site8,663
Isoniazid_site7,664
Clarithromycin_site3,665
Pyrazinamide_site2,666
Sarafloxacin_site8,667
Gentamycin C2 C2a C2b_site7,668
Azithromycin_site7,669
Florfenicol_site5,670
Ceftriaxone_site3,671
Clarithromycin_site4,672
Isonicotinic acid_site4,673
Emtricitabine_site8,674
Danofloxacin_site5,675
Isoniazid_site3,676
Sulfapyridine_site2,677
Florfenicol_site4,678
Besifloxacin_site7,679
Gentamycin C1a_site9,680
Hydroxy-norfloxacin _site5,681
Ethambutol_site1,682
Rifampicin_site1,683
Emtricitabine_site3,684
Delamanid_site8,685
Sulfamethoxazole_site2,686
25-O-desacetyl rifabutin _site1,687
Flucloxacillin_site6,688
Amoxicilloic acid_site2,689
4-hydroxy-trimethoprim _site9,690
Enrofloxacin_site8,691
Prulifloxacin_site3,692
Gentamycin C2 C2a C2b_site3,693
Flucloxacillin_site2,694
Ceftiofur_site8,695
Penicillin V_site6,696
Moxifloxacin_site6,697
Pyrazinamide_site8,698
Ketoconazole_site9,699
Ciprofloxacin_site8,700
Pyrazinamide_site7,701
Ofloxacin N-oxide_site9,702
Erythromycin_site5,703
N-acetyl sulfamethoxazole _site4,704
Capreomycin IB_site4,705
Gentamycin C1a_site8,706
Ethambutol_site8,707
Flucloxacillin_site1,708
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site9",709
Imipenem_site5,710
Nalidixic acid_site5,711
Isoniazid_site4,712
Kanamycin A_site1,713
N-desmethyl clindamycin _site7,714
Ampicillin_site7,715
Sarafloxacin_site2,716
Hydroxy-norfloxacin _site7,717
Ofloxacin N-oxide_site5,718
Besifloxacin_site1,719
Ketoconazole_site4,720
Flumequine_site2,721
Delamanid_site7,722
Florfenicol_site2,723
Penicillin V_site4,724
Chloramphenicol_site5,725
Gatifloxacin_site4,726
Clindamycin_site3,727
4-hydroxy-trimethoprim _site6,728
Meropenem_site1,729
Cefalexin_site1,730
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site4",731
Gentamycin C1_site1,732
Gentamycin C1_site3,733
Danofloxacin_site8,734
Gentamycin C1_site4,735
Gentamycin C1a_site1,736
Gentamycin C2 C2a C2b_site1,737
Lamivudine_site1,738
Florfenicol_site1,739
Meropenem_site3,740
Ampicilloic acid_site8,741
Capreomycin IA_site1,742
Ceftriaxone_site1,743
Ampicillin_site1,744
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site2",745
Cefixime_site1,746
Danofloxacin_site2,747
Meropenem_site7,748
N-acetyl sulfadiazine _site1,749
Bedaquiline_site8,750
5-Hydroxy-pyrazinoic acid _site2,751
Amoxicillin_site1,752
5-Hydroxy-pyrazinoic acid _site5,753
5-Hydroxy-pyrazinoic acid _site1,754
5-Hydroxy-pyrazinoic acid _site6,755
5-Hydroxy-pyrazinoic acid _site3,756
Ampicilloic acid_site1,757
Hydroxy-metronidazole _site1,758
Ampicilloic acid_site5,759
5-Hydroxy-pyrazinoic acid _site4,760
Ampicilloic acid_site2,761
Ampicilloic acid_site7,762
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site5",763
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site6",764
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site1",765
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site3",766
Amoxicilloic acid_site1,767
N-acetyl sulfadiazine _site4,768
N-acetyl sulfadiazine _site5,769
N-acetyl sulfadiazine _site7,770
N-acetyl sulfadiazine _site9,771
N-acetyl sulfapyridine _site1,772
Penicillin G_site9,773
Penicilloic G acid_site1,774
Penicilloic G acid_site7,775
Penicilloic G acid_site8,776
Penicilloic G acid_site9,777
Pyrazinamide_site1,778
Streptomycin A_site1,779
Sulfadiazine_site1,780
Tetracycline_site1,781
Thalidomide_site1,782
Ulifloxacin_site2,783
