Features,Ranking
Nalidixic acid_site2,90
Gentamycin C2 C2a C2b_site2,91
Linezolid_site4,92
Prulifloxacin_site2,93
Florfenicol_site6,94
Isoniazid_site6,95
Penicillin G_site6,96
Sarafloxacin_site2,97
4-hydroxy-trimethoprim _site6,98
Ciprofloxacin_site4,99
Gentamycin C2 C2a C2b_site6,100
Besifloxacin_site2,101
Sulfasalazine_site2,102
Sulfasalazine_site4,103
25-desacetyl rifampicin _site6,104
Ofloxacin (Levofloxacin)_site2,105
Penicillin G_site2,106
Clarithromycin_site6,107
Ethambutol_site2,108
Thalidomide_site2,109
N-demethyl erythromycin_site2,110
Erythromycin_site4,111
Ulifloxacin_site6,112
Penicillin V_site4,113
Nitrofurantoin_site4,114
Hydroxy-norfloxacin _site4,115
Sulfadiazine_site4,116
Azithromycin_site2,117
N-desmethyl clindamycin _site4,118
Oxytetracycline_site4,119
Rifampicin_site6,120
Lamivudine_site6,121
Sulfapyridine_site6,122
Nalidixic acid_site4,123
D-cycloserine_site6,124
Doxycycline _site2,125
Gentamycin C1a_site6,126
Delamanid_site4,127
N-desmethyl azithromycin _site2,128
Capreomycin IB_site2,129
Meropenem_site6,130
Sulfamethoxazole_site4,131
Streptomycin A_site4,132
Nitrofurantoin_site6,133
Ulifloxacin_site4,134
Deacetyl-ketoconazole _site2,135
Nadifloxacin_site2,136
Clindamycin_site2,137
Ampicillin_site2,138
Besifloxacin_site4,139
Lomefloxacin_site2,140
D-cycloserine_site2,141
Trimethoprim_site4,142
Moxifloxacin_site2,143
D-cycloserine_site4,144
Sulfadiazine_site2,145
Cefixime_site6,146
N-desmethyl clindamycin _site2,147
Streptomycin A_site6,148
Sulfadiazine_site6,149
Metronidazole_site2,150
Ethambutol_site6,151
N-desmethyl clarithromycin _site4,152
Ofloxacin N-oxide_site4,153
Erythromycin_site2,154
Clarithromycin_site2,155
Gentamycin C1a_site2,156
Imipenem_site4,157
Hydroxy-metronidazole _site2,158
Imipenem_site6,159
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site2",160
Desmethyl-ofloxacin _site4,161
Cefalexin_site2,162
Enrofloxacin_site2,163
Linezolid_site2,164
N-desmethyl azithromycin _site4,165
Nadifloxacin_site4,166
Norfloxacin_site4,167
N-desmethyl azithromycin _site6,168
Cefixime_site4,169
Tetracycline_site2,170
Cefixime_site2,171
Ceftriaxone_site4,172
Ampicilloic acid_site4,173
Sulfasalazine_site6,174
Nadifloxacin_site6,175
Pyrazinamide_site2,176
N-acetyl sulfapyridine _site2,177
Capreomycin IB_site4,178
N-demethyl erythromycin_site6,179
Cefalexin_site4,180
Rifabutin_site4,181
Ampicillin_site6,182
Aztreonam_site2,183
Ciprofloxacin_site6,184
Prulifloxacin_site4,185
Gentamycin C1_site2,186
Sulfapyridine_site4,187
Deacetyl-ketoconazole _site4,188
Ceftriaxone_site6,189
Desethylene ciprofloxacin_site6,190
Pyrazinamide_site4,191
Hydroxy-metronidazole _site6,192
N-acetyl sulfadiazine _site2,193
Cefalexin_site6,194
N-acetyl sulfapyridine _site6,195
Metronidazole_site6,196
Aztreonam_site6,197
25-O-desacetyl rifabutin _site2,198
Ofloxacin N-oxide_site6,199
Desmethyl-ofloxacin _site6,200
Penicillin V_site6,201
Thalidomide_site6,202
Capreomycin IA_site4,203
Thalidomide_site4,204
Sarafloxacin_site6,205
Besifloxacin_site6,206
Gentamycin C1_site6,207
Prulifloxacin_site6,208
Amoxicillin_site4,209
Lomefloxacin_site6,210
N-acetyl sulfamethoxazole _site4,211
Gatifloxacin_site2,212
Ceftiofur_site6,213
Metronidazole_site4,214
Penicilloic G acid_site4,215
25-O-desacetyl rifabutin _site4,216
Aztreonam_site4,217
Moxifloxacin_site6,218
Ketoconazole_site4,219
Lamivudine_site4,220
25-O-desacetyl rifabutin _site6,221
Oxytetracycline_site2,222
Hydroxy-norfloxacin _site2,223
Ciprofloxacin_site2,224
Streptomycin A_site2,225
N-acetyl sulfadiazine _site6,226
Bedaquiline_site4,227
Capreomycin IB_site6,228
Flumequine_site4,229
Nalidixic acid_site6,230
Oxytetracycline_site6,231
Emtricitabine_site4,232
Clindamycin_site6,233
Isoniazid_site2,234
Enrofloxacin_site6,235
Ceftriaxone_site2,236
Moxifloxacin_site4,237
Isonicotinic acid_site2,238
Emtricitabine_site6,239
Nitrofurantoin_site2,240
Flumequine_site6,241
Ethambutol_site4,242
Erythromycin_site6,243
Tetracycline_site6,244
Ofloxacin N-oxide_site2,245
Clarithromycin_site4,246
Sarafloxacin_site4,247
Ketoconazole_site2,248
Azithromycin_site4,249
Penicillin V_site2,250
5-Hydroxy-pyrazinoic acid _site2,251
Danofloxacin_site2,252
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site4",253
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site2",254
Ulifloxacin_site2,255
5-Hydroxy-pyrazinoic acid _site4,256
N-acetyl sulfadiazine _site4,257
Gentamycin C1_site4,258
Ampicilloic acid_site2,259
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site6",260
5-Hydroxy-pyrazinoic acid _site6,261
