Features,Ranking
Hydroxy-norfloxacin _site8,84
Gentamycin C1_site9,85
Cefalexin_site9,86
Cefalexin_site6,87
Gentamycin C1a_site5,88
Azithromycin_site6,89
Rifampicin_site7,90
Nalidixic acid_site7,91
Amoxicilloic acid_site2,92
Tetracycline_site8,93
Amoxicillin_site6,94
Clarithromycin_site4,95
Ceftiofur_site8,96
Capreomycin IA_site2,97
4-hydroxy-trimethoprim _site5,98
Ketoconazole_site7,99
Tetracycline_site4,100
Lamivudine_site4,101
Nitrofurantoin_site9,102
Lamivudine_site6,103
Gentamycin C1a_site3,104
Azithromycin_site4,105
Tetracycline_site7,106
25-desacetyl rifampicin _site9,107
Acetyl-isoniazid _site2,108
Ethambutol_site9,109
Metronidazole_site6,110
Lamivudine_site2,111
Amoxicilloic acid_site8,112
Emtricitabine_site3,113
Isonicotinic acid_site2,114
Desmethyl-ofloxacin _site5,115
25-O-desacetyl rifabutin _site6,116
Amoxicillin_site9,117
Ulifloxacin_site5,118
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site9",119
Aztreonam_site8,120
Ketoconazole_site3,121
N-desmethyl azithromycin _site7,122
Penicillin G_site3,123
Trimethoprim_site4,124
Ceftriaxone_site6,125
Ofloxacin N-oxide_site8,126
Clarithromycin_site7,127
Streptomycin A_site9,128
Danofloxacin_site9,129
Flucloxacillin_site8,130
Penicillin V_site4,131
Delamanid_site2,132
Thalidomide_site5,133
Azithromycin_site9,134
Amoxicillin_site4,135
Flumequine_site5,136
Rifabutin_site9,137
Ceftiofur_site3,138
Lomefloxacin_site2,139
Capreomycin IA_site9,140
Sulfamethoxazole_site5,141
N-acetyl sulfadiazine _site3,142
Acetyl-isoniazid _site8,143
Gentamycin C2 C2a C2b_site9,144
Meropenem_site5,145
Sulfapyridine_site5,146
Meropenem_site4,147
Enrofloxacin_site4,148
Amoxicillin_site3,149
Gentamycin C2 C2a C2b_site2,150
Ketoconazole_site6,151
Ofloxacin N-oxide_site2,152
Sulfapyridine_site7,153
Emtricitabine_site7,154
Flucloxacillin_site4,155
Cefixime_site6,156
Ceftriaxone_site4,157
Gatifloxacin_site4,158
N-acetyl sulfapyridine _site9,159
Ciprofloxacin_site6,160
Sulfasalazine_site4,161
Desmethyl-ofloxacin _site2,162
Rifampicin_site3,163
Penicilloic G acid_site3,164
Amoxicilloic acid_site4,165
Flumequine_site3,166
Streptomycin A_site7,167
N-desmethyl clindamycin _site6,168
Amoxicilloic acid_site3,169
Ampicillin_site7,170
Tetracycline_site2,171
Lamivudine_site7,172
Imipenem_site9,173
Ketoconazole_site4,174
Penicilloic G acid_site5,175
Ofloxacin N-oxide_site5,176
Flumequine_site9,177
Ampicilloic acid_site9,178
Sulfasalazine_site3,179
Tetracycline_site3,180
Desmethyl-ofloxacin _site6,181
Gatifloxacin_site7,182
N-acetyl sulfamethoxazole _site8,183
Nadifloxacin_site6,184
Ketoconazole_site9,185
Imipenem_site2,186
Thalidomide_site8,187
Penicilloic G acid_site6,188
Clarithromycin_site8,189
Oxytetracycline_site6,190
Amoxicilloic acid_site9,191
Isonicotinic acid_site1,192
25-O-desacetyl rifabutin _site2,193
Isonicotinic acid_site6,194
Ofloxacin N-oxide_site4,195
Lomefloxacin_site1,196
25-O-desacetyl rifabutin _site7,197
Ofloxacin (Levofloxacin)_site1,198
Imipenem_site8,199
Trimethoprim_site6,200
Lomefloxacin_site4,201
Florfenicol_site3,202
Capreomycin IB_site4,203
Isoniazid_site5,204
N-desmethyl clarithromycin _site3,205
Rifabutin_site4,206
Lomefloxacin_site8,207
N-acetyl sulfapyridine _site7,208
Streptomycin A_site3,209
Acetyl-isoniazid _site1,210
Isonicotinic acid_site4,211
Erythromycin_site5,212
Ceftiofur_site5,213
Hydroxy-metronidazole _site4,214
Emtricitabine_site8,215
N-acetyl sulfapyridine _site8,216
Penicillin G_site2,217
Ceftiofur_site2,218
Hydroxy-norfloxacin _site6,219
Ciprofloxacin_site5,220
Azithromycin_site2,221
Acetyl-isoniazid _site5,222
Erythromycin_site6,223
Metronidazole_site5,224
Prulifloxacin_site4,225
Chloramphenicol_site8,226
Kanamycin A_site6,227
25-O-desacetyl rifabutin _site8,228
Desethylene ciprofloxacin_site8,229
Amoxicillin_site2,230
Florfenicol_site8,231
Erythromycin_site8,232
Ofloxacin N-oxide_site3,233
Oxytetracycline_site9,234
Flucloxacillin_site5,235
Ofloxacin (Levofloxacin)_site8,236
N-demethyl erythromycin_site2,237
Capreomycin IB_site9,238
Delamanid_site4,239
Desmethyl-ofloxacin _site4,240
Penicillin V_site7,241
Moxifloxacin_site9,242
Imipenem_site4,243
Rifampicin_site9,244
Bedaquiline_site2,245
N-acetyl sulfamethoxazole _site6,246
Ulifloxacin_site7,247
Delamanid_site9,248
4-hydroxy-trimethoprim _site4,249
Cefixime_site2,250
Trimethoprim_site7,251
Norfloxacin_site7,252
Ceftriaxone_site5,253
Delamanid_site8,254
Doxycycline _site8,255
Ulifloxacin_site8,256
Erythromycin_site3,257
D-cycloserine_site4,258
Lamivudine_site9,259
Gentamycin C1a_site8,260
Nalidixic acid_site6,261
Sulfamethoxazole_site4,262
Imipenem_site5,263
Acetyl-isoniazid _site4,264
D-cycloserine_site5,265
Oxytetracycline_site4,266
Ciprofloxacin_site2,267
Oxytetracycline_site8,268
N-desmethyl azithromycin _site4,269
Florfenicol_site5,270
Gatifloxacin_site5,271
Ketoconazole_site8,272
N-demethyl erythromycin_site3,273
Amoxicilloic acid_site6,274
Ofloxacin N-oxide_site9,275
Cefalexin_site8,276
Linezolid_site8,277
Azithromycin_site3,278
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site1",279
N-demethyl erythromycin_site4,280
Kanamycin A_site3,281
Isoniazid_site6,282
Isoniazid_site2,283
Desethylene ciprofloxacin_site4,284
Sulfamethoxazole_site7,285
Ciprofloxacin_site8,286
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site3",287
Isoniazid_site3,288
Besifloxacin_site1,289
Capreomycin IA_site5,290
N-acetyl sulfamethoxazole _site4,291
N-acetyl sulfamethoxazole _site3,292
Enrofloxacin_site8,293
Ciprofloxacin_site4,294
Ampicillin_site6,295
Imipenem_site7,296
Imipenem_site3,297
Capreomycin IA_site8,298
Pyrazinamide_site6,299
Capreomycin IA_site3,300
N-acetyl sulfapyridine _site2,301
Desethylene ciprofloxacin_site6,302
Rifampicin_site5,303
Metronidazole_site4,304
Ampicillin_site8,305
Ciprofloxacin_site1,306
Nitrofurantoin_site1,307
Pyrazinamide_site8,308
Penicillin V_site2,309
Sulfamethoxazole_site8,310
Kanamycin A_site9,311
Sulfasalazine_site2,312
Hydroxy-metronidazole _site8,313
Norfloxacin_site8,314
Cefalexin_site3,315
N-acetyl sulfapyridine _site5,316
Hydroxy-metronidazole _site9,317
Chloramphenicol_site5,318
Sulfasalazine_site7,319
Azithromycin_site7,320
Emtricitabine_site9,321
D-cycloserine_site3,322
Capreomycin IB_site6,323
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site6",324
Ceftriaxone_site8,325
Rifabutin_site6,326
Delamanid_site5,327
N-demethyl erythromycin_site7,328
N-desmethyl azithromycin _site8,329
Enrofloxacin_site2,330
N-desmethyl clarithromycin _site7,331
Sarafloxacin_site9,332
Flucloxacillin_site1,333
Cefalexin_site2,334
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site2",335
N-desmethyl clarithromycin _site1,336
Prulifloxacin_site2,337
Deacetyl-ketoconazole _site7,338
Lomefloxacin_site6,339
Isonicotinic acid_site5,340
Hydroxy-metronidazole _site2,341
Imipenem_site6,342
N-desmethyl clarithromycin _site5,343
Ceftriaxone_site3,344
Enrofloxacin_site3,345
Nalidixic acid_site1,346
Lamivudine_site3,347
Metronidazole_site7,348
Rifampicin_site8,349
Clarithromycin_site5,350
Clarithromycin_site2,351
Rifabutin_site3,352
Nadifloxacin_site1,353
Erythromycin_site2,354
Flumequine_site8,355
N-desmethyl clarithromycin _site4,356
D-cycloserine_site9,357
Norfloxacin_site2,358
Metronidazole_site2,359
Hydroxy-metronidazole _site3,360
Lomefloxacin_site5,361
Sulfadiazine_site6,362
Capreomycin IB_site5,363
Metronidazole_site9,364
N-desmethyl clindamycin _site2,365
Rifabutin_site8,366
Kanamycin A_site2,367
Capreomycin IB_site3,368
Ciprofloxacin_site9,369
D-cycloserine_site8,370
Nalidixic acid_site4,371
Azithromycin_site8,372
Metronidazole_site3,373
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site4",374
Capreomycin IA_site4,375
Sulfadiazine_site3,376
Sulfadiazine_site2,377
Nadifloxacin_site9,378
Gatifloxacin_site8,379
Moxifloxacin_site2,380
Ethambutol_site4,381
Ofloxacin (Levofloxacin)_site5,382
Linezolid_site7,383
Rifabutin_site7,384
25-desacetyl rifampicin _site8,385
D-cycloserine_site2,386
Besifloxacin_site4,387
Lomefloxacin_site3,388
Clindamycin_site2,389
Besifloxacin_site2,390
Sarafloxacin_site2,391
Erythromycin_site1,392
Desethylene ciprofloxacin_site9,393
Penicillin V_site5,394
N-acetyl sulfapyridine _site6,395
Delamanid_site1,396
Deacetyl-ketoconazole _site2,397
Kanamycin A_site8,398
N-acetyl sulfamethoxazole _site1,399
Moxifloxacin_site8,400
Ampicillin_site4,401
Ampicillin_site9,402
Capreomycin IB_site2,403
Ceftiofur_site9,404
Ofloxacin N-oxide_site1,405
Rifabutin_site1,406
Gatifloxacin_site9,407
Imipenem_site1,408
Trimethoprim_site8,409
N-desmethyl azithromycin _site2,410
Doxycycline _site2,411
Azithromycin_site5,412
Pyrazinamide_site3,413
Tetracycline_site5,414
Nalidixic acid_site9,415
Streptomycin A_site5,416
Trimethoprim_site3,417
5-Hydroxy-pyrazinoic acid _site7,418
25-desacetyl rifampicin _site4,419
N-desmethyl clarithromycin _site9,420
Deacetyl-ketoconazole _site4,421
Cefixime_site8,422
Desethylene ciprofloxacin_site3,423
Hydroxy-metronidazole _site5,424
Sarafloxacin_site3,425
D-cycloserine_site1,426
Erythromycin_site7,427
Ciprofloxacin_site3,428
Deacetyl-ketoconazole _site5,429
D-cycloserine_site6,430
N-demethyl erythromycin_site9,431
Enrofloxacin_site9,432
Ofloxacin N-oxide_site7,433
25-desacetyl rifampicin _site6,434
Gentamycin C2 C2a C2b_site8,435
Hydroxy-metronidazole _site7,436
N-desmethyl clindamycin _site4,437
Hydroxy-norfloxacin _site4,438
Sarafloxacin_site1,439
Tetracycline_site9,440
Nitrofurantoin_site4,441
Cefalexin_site7,442
Oxytetracycline_site1,443
N-acetyl sulfamethoxazole _site7,444
Doxycycline _site1,445
Flumequine_site1,446
N-desmethyl clindamycin _site1,447
Cefixime_site5,448
D-cycloserine_site7,449
Danofloxacin_site1,450
Gatifloxacin_site3,451
Isonicotinic acid_site9,452
Hydroxy-norfloxacin _site5,453
Moxifloxacin_site6,454
Besifloxacin_site3,455
N-desmethyl azithromycin _site5,456
Nadifloxacin_site8,457
Aztreonam_site4,458
Desethylene ciprofloxacin_site2,459
Ceftriaxone_site2,460
N-demethyl erythromycin_site6,461
Capreomycin IB_site8,462
25-desacetyl rifampicin _site7,463
Emtricitabine_site4,464
Doxycycline _site5,465
Tetracycline_site6,466
Emtricitabine_site5,467
Thalidomide_site2,468
Metronidazole_site1,469
Chloramphenicol_site9,470
Clindamycin_site6,471
Rifabutin_site2,472
Ofloxacin (Levofloxacin)_site2,473
Doxycycline _site6,474
Cefixime_site3,475
Gentamycin C2 C2a C2b_site6,476
Ketoconazole_site2,477
Delamanid_site3,478
Linezolid_site1,479
N-acetyl sulfadiazine _site6,480
Penicillin V_site9,481
Prulifloxacin_site8,482
N-demethyl erythromycin_site8,483
Ofloxacin (Levofloxacin)_site7,484
Meropenem_site2,485
Doxycycline _site3,486
Prulifloxacin_site6,487
Desmethyl-ofloxacin _site1,488
25-O-desacetyl rifabutin _site3,489
Metronidazole_site8,490
Nitrofurantoin_site5,491
Hydroxy-norfloxacin _site3,492
Ulifloxacin_site6,493
Oxytetracycline_site7,494
Sarafloxacin_site6,495
Penicillin G_site6,496
Clindamycin_site1,497
Penicillin G_site1,498
Besifloxacin_site5,499
Enrofloxacin_site6,500
Capreomycin IB_site7,501
Ketoconazole_site5,502
Danofloxacin_site4,503
Cefalexin_site5,504
Isonicotinic acid_site8,505
Gatifloxacin_site1,506
Desmethyl-ofloxacin _site3,507
Nalidixic acid_site2,508
Trimethoprim_site5,509
Clarithromycin_site9,510
Streptomycin A_site6,511
Penicillin V_site3,512
N-acetyl sulfamethoxazole _site2,513
Clindamycin_site8,514
Clarithromycin_site3,515
Amoxicilloic acid_site5,516
Doxycycline _site9,517
Flumequine_site2,518
Acetyl-isoniazid _site7,519
Penicilloic G acid_site4,520
Capreomycin IB_site1,521
Ceftriaxone_site9,522
Isoniazid_site8,523
N-desmethyl clindamycin _site3,524
Kanamycin A_site1,525
Pyrazinamide_site7,526
Ampicilloic acid_site3,527
N-desmethyl azithromycin _site9,528
25-desacetyl rifampicin _site2,529
Flumequine_site7,530
Desmethyl-ofloxacin _site8,531
Bedaquiline_site3,532
Enrofloxacin_site5,533
Trimethoprim_site9,534
Chloramphenicol_site6,535
Norfloxacin_site9,536
Ofloxacin (Levofloxacin)_site9,537
Kanamycin A_site5,538
N-desmethyl clarithromycin _site8,539
Gentamycin C1_site2,540
Chloramphenicol_site7,541
Besifloxacin_site8,542
Danofloxacin_site5,543
Ulifloxacin_site9,544
Sulfasalazine_site8,545
Sulfadiazine_site5,546
Norfloxacin_site5,547
Thalidomide_site7,548
Moxifloxacin_site3,549
Ulifloxacin_site3,550
Thalidomide_site4,551
N-desmethyl clindamycin _site8,552
25-O-desacetyl rifabutin _site5,553
Norfloxacin_site1,554
Aztreonam_site6,555
Sulfapyridine_site4,556
Clindamycin_site3,557
Besifloxacin_site7,558
Delamanid_site7,559
Pyrazinamide_site9,560
Isoniazid_site4,561
N-acetyl sulfamethoxazole _site9,562
Chloramphenicol_site1,563
Florfenicol_site2,564
Sulfamethoxazole_site2,565
Flucloxacillin_site2,566
Chloramphenicol_site2,567
Gatifloxacin_site6,568
N-acetyl sulfamethoxazole _site5,569
Ketoconazole_site1,570
Hydroxy-norfloxacin _site7,571
Besifloxacin_site6,572
Sulfadiazine_site7,573
Enrofloxacin_site1,574
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site9",575
Flumequine_site6,576
Sulfasalazine_site1,577
Flucloxacillin_site3,578
Prulifloxacin_site9,579
Ciprofloxacin_site7,580
Sulfadiazine_site8,581
Nadifloxacin_site7,582
Sulfapyridine_site2,583
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site8",584
Streptomycin A_site2,585
Meropenem_site8,586
Hydroxy-norfloxacin _site2,587
Besifloxacin_site9,588
Florfenicol_site6,589
Desethylene ciprofloxacin_site1,590
Sulfadiazine_site4,591
Danofloxacin_site3,592
Erythromycin_site4,593
Linezolid_site4,594
Thalidomide_site6,595
Sulfamethoxazole_site3,596
Clindamycin_site5,597
Cefixime_site7,598
Sulfapyridine_site6,599
Moxifloxacin_site1,600
Azithromycin_site1,601
Gentamycin C2 C2a C2b_site7,602
Nadifloxacin_site3,603
Flucloxacillin_site6,604
Gentamycin C1a_site6,605
Nalidixic acid_site3,606
25-desacetyl rifampicin _site3,607
N-desmethyl azithromycin _site3,608
Aztreonam_site3,609
Clindamycin_site9,610
Desmethyl-ofloxacin _site9,611
Ofloxacin (Levofloxacin)_site4,612
Florfenicol_site9,613
Gentamycin C2 C2a C2b_site3,614
Norfloxacin_site6,615
Sulfamethoxazole_site9,616
Ethambutol_site2,617
Nadifloxacin_site5,618
Sulfapyridine_site9,619
Flucloxacillin_site9,620
Deacetyl-ketoconazole _site1,621
Ampicilloic acid_site6,622
Nadifloxacin_site2,623
Sulfapyridine_site8,624
Penicillin G_site8,625
Pyrazinamide_site2,626
Ceftiofur_site4,627
Thalidomide_site3,628
Aztreonam_site2,629
Desmethyl-ofloxacin _site7,630
Penicillin G_site7,631
Bedaquiline_site1,632
Desethylene ciprofloxacin_site5,633
Gentamycin C1_site7,634
Sulfasalazine_site6,635
Rifampicin_site1,636
Delamanid_site6,637
Nalidixic acid_site8,638
Lamivudine_site8,639
Ampicillin_site2,640
Gentamycin C1a_site2,641
Gentamycin C2 C2a C2b_site5,642
Nadifloxacin_site4,643
Florfenicol_site4,644
Thalidomide_site9,645
Sarafloxacin_site4,646
Linezolid_site9,647
Chloramphenicol_site4,648
Bedaquiline_site9,649
Aztreonam_site1,650
N-acetyl sulfadiazine _site8,651
Isonicotinic acid_site7,652
Sulfamethoxazole_site1,653
Hydroxy-norfloxacin _site1,654
Oxytetracycline_site5,655
Trimethoprim_site1,656
Ceftriaxone_site7,657
N-desmethyl azithromycin _site6,658
Cefixime_site4,659
Ampicilloic acid_site4,660
N-desmethyl azithromycin _site1,661
N-acetyl sulfadiazine _site2,662
N-acetyl sulfapyridine _site4,663
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site7",664
Cefalexin_site4,665
Ampicillin_site3,666
Prulifloxacin_site3,667
Gentamycin C1_site8,668
Sulfapyridine_site3,669
N-desmethyl clindamycin _site9,670
Bedaquiline_site6,671
Streptomycin A_site8,672
Emtricitabine_site1,673
Isoniazid_site7,674
Nalidixic acid_site5,675
N-desmethyl clindamycin _site7,676
Aztreonam_site9,677
Moxifloxacin_site5,678
Penicillin V_site6,679
Streptomycin A_site4,680
Penicillin V_site1,681
Deacetyl-ketoconazole _site3,682
Gentamycin C1_site6,683
Deacetyl-ketoconazole _site6,684
Ampicillin_site5,685
Capreomycin IA_site7,686
Bedaquiline_site4,687
25-desacetyl rifampicin _site1,688
Prulifloxacin_site1,689
Kanamycin A_site7,690
Ceftiofur_site1,691
Ulifloxacin_site1,692
Ethambutol_site1,693
4-hydroxy-trimethoprim _site7,694
Penicillin V_site8,695
25-desacetyl rifampicin _site5,696
Sarafloxacin_site5,697
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site7",698
Clindamycin_site4,699
Prulifloxacin_site7,700
Isoniazid_site9,701
Penicillin G_site5,702
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site8",703
Clarithromycin_site1,704
Isoniazid_site1,705
Lomefloxacin_site9,706
Gentamycin C1a_site9,707
Bedaquiline_site5,708
Penicilloic G acid_site2,709
Gentamycin C1_site5,710
Sulfasalazine_site9,711
Clarithromycin_site6,712
Rifampicin_site2,713
Acetyl-isoniazid _site6,714
N-acetyl sulfapyridine _site3,715
N-desmethyl clindamycin _site5,716
Aztreonam_site5,717
Pyrazinamide_site4,718
Kanamycin A_site4,719
25-O-desacetyl rifabutin _site1,720
Ofloxacin (Levofloxacin)_site3,721
Penicillin G_site4,722
Deacetyl-ketoconazole _site8,723
Chloramphenicol_site3,724
Sulfapyridine_site1,725
Ceftiofur_site7,726
Rifampicin_site4,727
4-hydroxy-trimethoprim _site1,728
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site3",729
Meropenem_site3,730
Gentamycin C1_site1,731
Gentamycin C1a_site1,732
Gentamycin C2 C2a C2b_site1,733
Hydroxy-metronidazole _site1,734
Cefalexin_site1,735
Gentamycin C1_site4,736
Lamivudine_site1,737
Meropenem_site1,738
5-Hydroxy-pyrazinoic acid _site3,739
Ampicilloic acid_site8,740
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site5",741
Bedaquiline_site8,742
Gentamycin C1_site3,743
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site6",744
Ceftriaxone_site1,745
Capreomycin IA_site1,746
Meropenem_site7,747
5-Hydroxy-pyrazinoic acid _site2,748
Amoxicillin_site1,749
N-acetyl sulfadiazine _site1,750
Florfenicol_site1,751
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site1",752
Amoxicilloic acid_site1,753
Cefixime_site1,754
5-Hydroxy-pyrazinoic acid _site4,755
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site4",756
Ampicilloic acid_site1,757
Ampicilloic acid_site2,758
Ampicilloic acid_site5,759
Ampicilloic acid_site7,760
5-Hydroxy-pyrazinoic acid _site5,761
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site2",762
5-Hydroxy-pyrazinoic acid _site6,763
Ampicillin_site1,764
5-Hydroxy-pyrazinoic acid _site1,765
Danofloxacin_site8,766
Danofloxacin_site2,767
N-acetyl sulfadiazine _site4,768
N-acetyl sulfadiazine _site5,769
N-acetyl sulfadiazine _site7,770
N-acetyl sulfadiazine _site9,771
N-acetyl sulfapyridine _site1,772
Penicillin G_site9,773
Penicilloic G acid_site1,774
Penicilloic G acid_site7,775
Penicilloic G acid_site8,776
Penicilloic G acid_site9,777
Pyrazinamide_site1,778
Streptomycin A_site1,779
Sulfadiazine_site1,780
Tetracycline_site1,781
Thalidomide_site1,782
Ulifloxacin_site2,783
