Features,Ranking
Ceftiofur_site4,104
Penicilloic G acid_site2,105
N-acetyl sulfapyridine _site6,106
Moxifloxacin_site6,107
Tetracycline_site6,108
Ketoconazole_site2,109
Capreomycin IB_site4,110
Streptomycin A_site2,111
Erythromycin_site4,112
Florfenicol_site6,113
Clarithromycin_site6,114
Linezolid_site4,115
Kanamycin A_site4,116
N-acetyl sulfamethoxazole _site4,117
N-demethyl erythromycin_site6,118
Hydroxy-norfloxacin _site6,119
Linezolid_site2,120
Thalidomide_site4,121
Gentamycin C2 C2a C2b_site2,122
Prulifloxacin_site4,123
Trimethoprim_site6,124
Ulifloxacin_site6,125
Sulfasalazine_site2,126
Streptomycin A_site6,127
Doxycycline _site4,128
Meropenem_site2,129
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site6",130
Ceftriaxone_site2,131
Thalidomide_site6,132
Hydroxy-metronidazole _site6,133
25-O-desacetyl rifabutin _site4,134
Nitrofurantoin_site6,135
4-hydroxy-trimethoprim _site2,136
Ceftriaxone_site4,137
Ulifloxacin_site4,138
Sulfamethoxazole_site6,139
Lomefloxacin_site6,140
Metronidazole_site4,141
N-acetyl sulfapyridine _site4,142
Chloramphenicol_site4,143
N-demethyl erythromycin_site2,144
Bedaquiline_site6,145
25-O-desacetyl rifabutin _site6,146
Penicilloic G acid_site6,147
Florfenicol_site4,148
Ketoconazole_site6,149
Ofloxacin (Levofloxacin)_site4,150
Clarithromycin_site4,151
Rifabutin_site4,152
Penicillin V_site2,153
N-desmethyl clarithromycin _site2,154
Flumequine_site4,155
Ampicilloic acid_site6,156
Penicilloic G acid_site4,157
Sulfapyridine_site2,158
Tetracycline_site4,159
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site4",160
Prulifloxacin_site2,161
Rifabutin_site6,162
Ciprofloxacin_site4,163
Ampicillin_site4,164
Ketoconazole_site4,165
Flucloxacillin_site2,166
Sulfamethoxazole_site2,167
Rifampicin_site6,168
Rifabutin_site2,169
Florfenicol_site2,170
Ceftiofur_site6,171
Bedaquiline_site2,172
Isoniazid_site4,173
25-desacetyl rifampicin _site2,174
Imipenem_site4,175
N-acetyl sulfamethoxazole _site2,176
Nalidixic acid_site2,177
Penicillin G_site6,178
Erythromycin_site6,179
Amoxicillin_site2,180
Isonicotinic acid_site6,181
Meropenem_site6,182
Gentamycin C2 C2a C2b_site6,183
Clindamycin_site6,184
N-desmethyl clindamycin _site4,185
Thalidomide_site2,186
D-cycloserine_site6,187
Ofloxacin (Levofloxacin)_site2,188
Nitrofurantoin_site4,189
Hydroxy-norfloxacin _site4,190
Ceftiofur_site2,191
Ethambutol_site4,192
Amoxicilloic acid_site2,193
D-cycloserine_site2,194
Clindamycin_site2,195
Sulfadiazine_site2,196
N-desmethyl clindamycin _site2,197
Sulfadiazine_site6,198
Metronidazole_site2,199
Erythromycin_site2,200
Clarithromycin_site2,201
Doxycycline _site2,202
Hydroxy-metronidazole _site2,203
N-desmethyl clarithromycin _site4,204
"1-(2-nitrobenzylidenamino)-2,4-imidazolidinedione_site2",205
Danofloxacin_site4,206
Cefalexin_site2,207
Moxifloxacin_site2,208
Enrofloxacin_site2,209
Capreomycin IB_site2,210
Deacetyl-ketoconazole _site2,211
Enrofloxacin_site4,212
N-desmethyl azithromycin _site2,213
Desethylene ciprofloxacin_site4,214
Ofloxacin N-oxide_site2,215
Besifloxacin_site4,216
N-acetyl sulfapyridine _site2,217
Acetyl-isoniazid _site2,218
Acetyl-isoniazid _site6,219
4-hydroxy-trimethoprim _site6,220
Moxifloxacin_site4,221
Imipenem_site2,222
Gatifloxacin_site4,223
Nalidixic acid_site6,224
Lamivudine_site2,225
Besifloxacin_site2,226
Oxytetracycline_site2,227
Hydroxy-metronidazole _site4,228
Ciprofloxacin_site6,229
Norfloxacin_site4,230
Emtricitabine_site2,231
Gatifloxacin_site2,232
Desmethyl-ofloxacin _site2,233
Linezolid_site6,234
Cefixime_site2,235
25-desacetyl rifampicin _site6,236
Isoniazid_site2,237
Azithromycin_site6,238
Gatifloxacin_site6,239
Lomefloxacin_site4,240
Emtricitabine_site6,241
Penicillin V_site4,242
Imipenem_site6,243
Trimethoprim_site2,244
Isonicotinic acid_site4,245
N-acetyl sulfamethoxazole _site6,246
Isoniazid_site6,247
Penicillin V_site6,248
Ceftriaxone_site6,249
Capreomycin IA_site4,250
Danofloxacin_site2,251
Ampicilloic acid_site2,252
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site4",253
Ulifloxacin_site2,254
5-Hydroxy-pyrazinoic acid _site4,255
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site2",256
5-Hydroxy-pyrazinoic acid _site2,257
Gentamycin C1_site4,258
N-acetyl sulfadiazine _site4,259
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site6",260
5-Hydroxy-pyrazinoic acid _site6,261
