Features,Ranking
N-desmethyl clarithromycin _site2,233
Tetracycline_site6,234
Meropenem_site4,235
N-acetyl sulfamethoxazole _site2,236
Gentamycin C1a_site4,237
Nalidixic acid_site2,238
Danofloxacin_site6,239
Ketoconazole_site4,240
Imipenem_site6,241
Desethylene ciprofloxacin_site2,242
Moxifloxacin_site4,243
Gatifloxacin_site6,244
Metronidazole_site6,245
Clarithromycin_site4,246
Flumequine_site2,247
25-desacetyl rifampicin _site2,248
N-acetyl sulfapyridine _site2,249
N-acetyl sulfadiazine _site2,250
5-Hydroxy-pyrazinoic acid _site2,251
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site2",252
Gentamycin C1_site4,253
Danofloxacin_site2,254
Ulifloxacin_site2,255
Ampicilloic acid_site2,256
N-acetyl sulfadiazine _site4,257
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site4",258
5-Hydroxy-pyrazinoic acid _site4,259
"2-Amino-1-(4-nitrophenyl)-1,3-propanediol_site6",260
5-Hydroxy-pyrazinoic acid _site6,261
